     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
         1,         0,         0,   0.049,tesseract-custom,1d59cdbe70b5d0a0a1cb913fe61550dd4edce0b6f892dc102117fa5b8f3ffed0,"{""basis"":""Z"",""circuit_type"":""LDPC"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] default"",""d"":8,""k"":6,""n"":144,""p"":0.0007943282347242813,""r"":16}",
         1,         0,         0,   0.013,tesseract-custom,f0e040590ce4b7faa0130d20f6b3ba627140fb974539082f6d1fda959fdd7a35,"{""basis"":""Z"",""circuit_type"":""lr"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] LRC"",""d"":8,""k"":6,""n"":144,""p"":0.00039810717055349735,""r"":16}",
         1,         0,         0,   0.037,tesseract-custom,18bdfd1d37d9036c24ef937ef6c54d44cbed2fc4e1abcd30e9df117dd99bcf38,"{""basis"":""Z"",""circuit_type"":""lr"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] LRC"",""d"":8,""k"":6,""n"":144,""p"":0.0007943282347242813,""r"":16}",
         1,         0,         0,   0.018,tesseract-custom,bdb53dd9c669a753be396466c3ba76d748f55d81fb8fd9eb2861f59afaaab1ba,"{""basis"":""Z"",""circuit_type"":""LDPC"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] default"",""d"":8,""k"":6,""n"":144,""p"":0.00039810717055349735,""r"":16}",
         1,         0,         0,   0.066,tesseract-custom,488ada60af4a2399453fad62f7bb4df86c3c2febd31eb0f943983e8e5da85e65,"{""basis"":""Z"",""circuit_type"":""lr"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] LRC"",""d"":8,""k"":6,""n"":144,""p"":0.001584893192461114,""r"":16}",
        17,         0,         0,   0.043,tesseract-custom,3f10c60da778b99a84ee5962fcf4bbe5d496725b88b8116d46dea94a68f71e85,"{""basis"":""Z"",""circuit_type"":""LDPC"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] default"",""d"":8,""k"":6,""n"":144,""p"":0.0001,""r"":16}",
         1,         0,         0,   0.077,tesseract-custom,5e645e70ad374a7b66f2f5cf0b9dc5fd254d98d9ba0a95c51296f7f461c76d82,"{""basis"":""Z"",""circuit_type"":""LDPC"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] default"",""d"":8,""k"":6,""n"":144,""p"":0.001584893192461114,""r"":16}",
        17,         0,         0,   0.070,tesseract-custom,3703694bbd19dab4641a7f3f020d4dc03f2abdbe4c809ea5bde8473322a00e70,"{""basis"":""Z"",""circuit_type"":""lr"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] LRC"",""d"":8,""k"":6,""n"":144,""p"":0.0001,""r"":16}",
        17,         0,         0,   0.107,tesseract-custom,a64e3abd362b87fba7612f813afd3d1dac5dfcade67512d2469a865bda9643e6,"{""basis"":""Z"",""circuit_type"":""LDPC"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] default"",""d"":8,""k"":6,""n"":144,""p"":0.00019952623149688788,""r"":16}",
        17,         0,         0,   0.114,tesseract-custom,5bb1c6705b0240f39bf5d71345fffce82af744d927ac8ba8c2a8fd216006794b,"{""basis"":""Z"",""circuit_type"":""lr"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] LRC"",""d"":8,""k"":6,""n"":144,""p"":0.00019952623149688788,""r"":16}",
         1,         0,         0,   0.179,tesseract-custom,e611e982bfa738fdb337b62e82be704b219d913364fc06400ea551a8b839d213,"{""basis"":""Z"",""circuit_type"":""lr"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] LRC"",""d"":8,""k"":6,""n"":144,""p"":0.0031622776601683794,""r"":16}",
         1,         0,         0,   0.169,tesseract-custom,1c914d2f272ca9aa893639c9de5f2d31f6e5d6460ed2c28de6ac790a7bab95b1,"{""basis"":""Z"",""circuit_type"":""LDPC"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] default"",""d"":8,""k"":6,""n"":144,""p"":0.0031622776601683794,""r"":16}",
        16,         0,         0,   0.196,tesseract-custom,f0e040590ce4b7faa0130d20f6b3ba627140fb974539082f6d1fda959fdd7a35,"{""basis"":""Z"",""circuit_type"":""lr"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] LRC"",""d"":8,""k"":6,""n"":144,""p"":0.00039810717055349735,""r"":16}",
        16,         0,         0,   0.220,tesseract-custom,bdb53dd9c669a753be396466c3ba76d748f55d81fb8fd9eb2861f59afaaab1ba,"{""basis"":""Z"",""circuit_type"":""LDPC"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] default"",""d"":8,""k"":6,""n"":144,""p"":0.00039810717055349735,""r"":16}",
         8,         0,         0,   0.230,tesseract-custom,1d59cdbe70b5d0a0a1cb913fe61550dd4edce0b6f892dc102117fa5b8f3ffed0,"{""basis"":""Z"",""circuit_type"":""LDPC"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] default"",""d"":8,""k"":6,""n"":144,""p"":0.0007943282347242813,""r"":16}",
         4,         0,         0,   0.340,tesseract-custom,5e645e70ad374a7b66f2f5cf0b9dc5fd254d98d9ba0a95c51296f7f461c76d82,"{""basis"":""Z"",""circuit_type"":""LDPC"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] default"",""d"":8,""k"":6,""n"":144,""p"":0.001584893192461114,""r"":16}",
        64,         0,         0,   0.357,tesseract-custom,5bb1c6705b0240f39bf5d71345fffce82af744d927ac8ba8c2a8fd216006794b,"{""basis"":""Z"",""circuit_type"":""lr"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] LRC"",""d"":8,""k"":6,""n"":144,""p"":0.00019952623149688788,""r"":16}",
       128,         0,         0,   0.415,tesseract-custom,3703694bbd19dab4641a7f3f020d4dc03f2abdbe4c809ea5bde8473322a00e70,"{""basis"":""Z"",""circuit_type"":""lr"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] LRC"",""d"":8,""k"":6,""n"":144,""p"":0.0001,""r"":16}",
        64,         0,         0,   0.411,tesseract-custom,a64e3abd362b87fba7612f813afd3d1dac5dfcade67512d2469a865bda9643e6,"{""basis"":""Z"",""circuit_type"":""LDPC"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] default"",""d"":8,""k"":6,""n"":144,""p"":0.00019952623149688788,""r"":16}",
        16,         0,         0,   0.463,tesseract-custom,18bdfd1d37d9036c24ef937ef6c54d44cbed2fc4e1abcd30e9df117dd99bcf38,"{""basis"":""Z"",""circuit_type"":""lr"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] LRC"",""d"":8,""k"":6,""n"":144,""p"":0.0007943282347242813,""r"":16}",
         8,         0,         0,   0.528,tesseract-custom,488ada60af4a2399453fad62f7bb4df86c3c2febd31eb0f943983e8e5da85e65,"{""basis"":""Z"",""circuit_type"":""lr"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] LRC"",""d"":8,""k"":6,""n"":144,""p"":0.001584893192461114,""r"":16}",
         2,         0,         0,   0.412,tesseract-custom,e611e982bfa738fdb337b62e82be704b219d913364fc06400ea551a8b839d213,"{""basis"":""Z"",""circuit_type"":""lr"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] LRC"",""d"":8,""k"":6,""n"":144,""p"":0.0031622776601683794,""r"":16}",
        32,         0,         0,   0.363,tesseract-custom,f0e040590ce4b7faa0130d20f6b3ba627140fb974539082f6d1fda959fdd7a35,"{""basis"":""Z"",""circuit_type"":""lr"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] LRC"",""d"":8,""k"":6,""n"":144,""p"":0.00039810717055349735,""r"":16}",
         1,         1,         0,   0.646,tesseract-custom,8ae4546dd61e96194a44d134c2a937a594556c27bf8cfc2eae64470600850e9e,"{""basis"":""Z"",""circuit_type"":""LDPC"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] default"",""d"":8,""k"":6,""n"":144,""p"":0.1,""r"":16}",
        16,         0,         0,   0.464,tesseract-custom,1d59cdbe70b5d0a0a1cb913fe61550dd4edce0b6f892dc102117fa5b8f3ffed0,"{""basis"":""Z"",""circuit_type"":""LDPC"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] default"",""d"":8,""k"":6,""n"":144,""p"":0.0007943282347242813,""r"":16}",
         2,         0,         0,   0.558,tesseract-custom,1c914d2f272ca9aa893639c9de5f2d31f6e5d6460ed2c28de6ac790a7bab95b1,"{""basis"":""Z"",""circuit_type"":""LDPC"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] default"",""d"":8,""k"":6,""n"":144,""p"":0.0031622776601683794,""r"":16}",
         4,         0,         0,   0.316,tesseract-custom,5e645e70ad374a7b66f2f5cf0b9dc5fd254d98d9ba0a95c51296f7f461c76d82,"{""basis"":""Z"",""circuit_type"":""LDPC"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] default"",""d"":8,""k"":6,""n"":144,""p"":0.001584893192461114,""r"":16}",
        32,         0,         0,   0.476,tesseract-custom,bdb53dd9c669a753be396466c3ba76d748f55d81fb8fd9eb2861f59afaaab1ba,"{""basis"":""Z"",""circuit_type"":""LDPC"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] default"",""d"":8,""k"":6,""n"":144,""p"":0.00039810717055349735,""r"":16}",
         1,         1,         0,   0.795,tesseract-custom,274a8d8e6ef8350ebd4cea8f32a945e4faea0f7f4b13107d060b1ba9f694ee95,"{""basis"":""Z"",""circuit_type"":""LDPC"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] default"",""d"":8,""k"":6,""n"":144,""p"":0.0501187233627272,""r"":16}",
         1,         1,         0,   0.872,tesseract-custom,c5682a84b63ba8154046455a766603a820568c8004ed8bd38a77fe5e72d9342c,"{""basis"":""Z"",""circuit_type"":""LDPC"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] default"",""d"":8,""k"":6,""n"":144,""p"":0.006309573444801929,""r"":16}",
       128,         0,         0,   0.381,tesseract-custom,3703694bbd19dab4641a7f3f020d4dc03f2abdbe4c809ea5bde8473322a00e70,"{""basis"":""Z"",""circuit_type"":""lr"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] LRC"",""d"":8,""k"":6,""n"":144,""p"":0.0001,""r"":16}",
        64,         0,         0,   0.420,tesseract-custom,5bb1c6705b0240f39bf5d71345fffce82af744d927ac8ba8c2a8fd216006794b,"{""basis"":""Z"",""circuit_type"":""lr"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] LRC"",""d"":8,""k"":6,""n"":144,""p"":0.00019952623149688788,""r"":16}",
         1,         1,         0,   0.949,tesseract-custom,e44f33d02ea755e5046fe5fd0063e5d7169bd9aa6ad07d9314d56795ddd8910c,"{""basis"":""Z"",""circuit_type"":""lr"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] LRC"",""d"":8,""k"":6,""n"":144,""p"":0.006309573444801929,""r"":16}",
        64,         0,         0,   0.446,tesseract-custom,a64e3abd362b87fba7612f813afd3d1dac5dfcade67512d2469a865bda9643e6,"{""basis"":""Z"",""circuit_type"":""LDPC"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] default"",""d"":8,""k"":6,""n"":144,""p"":0.00019952623149688788,""r"":16}",
         1,         1,         0,   0.976,tesseract-custom,fd7639246a0ca5b6c2a23d0bfc94a88cc99f11d463f5091b9a1e24be755529af,"{""basis"":""Z"",""circuit_type"":""LDPC"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] default"",""d"":8,""k"":6,""n"":144,""p"":0.025118864315095794,""r"":16}",
       256,         0,         0,   0.902,tesseract-custom,3f10c60da778b99a84ee5962fcf4bbe5d496725b88b8116d46dea94a68f71e85,"{""basis"":""Z"",""circuit_type"":""LDPC"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] default"",""d"":8,""k"":6,""n"":144,""p"":0.0001,""r"":16}",
        16,         0,         0,   0.458,tesseract-custom,18bdfd1d37d9036c24ef937ef6c54d44cbed2fc4e1abcd30e9df117dd99bcf38,"{""basis"":""Z"",""circuit_type"":""lr"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] LRC"",""d"":8,""k"":6,""n"":144,""p"":0.0007943282347242813,""r"":16}",
        32,         0,         0,   0.364,tesseract-custom,f0e040590ce4b7faa0130d20f6b3ba627140fb974539082f6d1fda959fdd7a35,"{""basis"":""Z"",""circuit_type"":""lr"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] LRC"",""d"":8,""k"":6,""n"":144,""p"":0.00039810717055349735,""r"":16}",
         4,         0,         0,   0.324,tesseract-custom,5e645e70ad374a7b66f2f5cf0b9dc5fd254d98d9ba0a95c51296f7f461c76d82,"{""basis"":""Z"",""circuit_type"":""LDPC"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] default"",""d"":8,""k"":6,""n"":144,""p"":0.001584893192461114,""r"":16}",
         8,         0,         0,   0.541,tesseract-custom,488ada60af4a2399453fad62f7bb4df86c3c2febd31eb0f943983e8e5da85e65,"{""basis"":""Z"",""circuit_type"":""lr"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] LRC"",""d"":8,""k"":6,""n"":144,""p"":0.001584893192461114,""r"":16}",
         1,         1,         0,    1.15,tesseract-custom,0037686ed2393d915a76660d467519325489e1bbe48285204594431c6f9460e8,"{""basis"":""Z"",""circuit_type"":""LDPC"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] default"",""d"":8,""k"":6,""n"":144,""p"":0.012589254117941675,""r"":16}",
        32,         0,         0,   0.433,tesseract-custom,bdb53dd9c669a753be396466c3ba76d748f55d81fb8fd9eb2861f59afaaab1ba,"{""basis"":""Z"",""circuit_type"":""LDPC"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] default"",""d"":8,""k"":6,""n"":144,""p"":0.00039810717055349735,""r"":16}",
         1,         1,         0,    1.13,tesseract-custom,ef144dba590ad65920a80c54cafb8e699a3d3b16ce2a5bce1c2d0aad731e0bfc,"{""basis"":""Z"",""circuit_type"":""lr"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] LRC"",""d"":8,""k"":6,""n"":144,""p"":0.025118864315095794,""r"":16}",
         1,         1,         0,    1.17,tesseract-custom,77d0ec35e556837c2ef9b82d83004dbf14d9988ed02a52ee7517005cfa54360e,"{""basis"":""Z"",""circuit_type"":""lr"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] LRC"",""d"":8,""k"":6,""n"":144,""p"":0.012589254117941675,""r"":16}",
        16,         0,         0,   0.484,tesseract-custom,1d59cdbe70b5d0a0a1cb913fe61550dd4edce0b6f892dc102117fa5b8f3ffed0,"{""basis"":""Z"",""circuit_type"":""LDPC"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] default"",""d"":8,""k"":6,""n"":144,""p"":0.0007943282347242813,""r"":16}",
         2,         0,         0,   0.640,tesseract-custom,e611e982bfa738fdb337b62e82be704b219d913364fc06400ea551a8b839d213,"{""basis"":""Z"",""circuit_type"":""lr"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] LRC"",""d"":8,""k"":6,""n"":144,""p"":0.0031622776601683794,""r"":16}",
       128,         0,         0,   0.401,tesseract-custom,3703694bbd19dab4641a7f3f020d4dc03f2abdbe4c809ea5bde8473322a00e70,"{""basis"":""Z"",""circuit_type"":""lr"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] LRC"",""d"":8,""k"":6,""n"":144,""p"":0.0001,""r"":16}",
        64,         0,         0,   0.392,tesseract-custom,5bb1c6705b0240f39bf5d71345fffce82af744d927ac8ba8c2a8fd216006794b,"{""basis"":""Z"",""circuit_type"":""lr"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] LRC"",""d"":8,""k"":6,""n"":144,""p"":0.00019952623149688788,""r"":16}",
         1,         1,         0,   0.666,tesseract-custom,8ae4546dd61e96194a44d134c2a937a594556c27bf8cfc2eae64470600850e9e,"{""basis"":""Z"",""circuit_type"":""LDPC"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] default"",""d"":8,""k"":6,""n"":144,""p"":0.1,""r"":16}",
         4,         0,         0,   0.297,tesseract-custom,5e645e70ad374a7b66f2f5cf0b9dc5fd254d98d9ba0a95c51296f7f461c76d82,"{""basis"":""Z"",""circuit_type"":""LDPC"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] default"",""d"":8,""k"":6,""n"":144,""p"":0.001584893192461114,""r"":16}",
        64,         0,         0,   0.442,tesseract-custom,a64e3abd362b87fba7612f813afd3d1dac5dfcade67512d2469a865bda9643e6,"{""basis"":""Z"",""circuit_type"":""LDPC"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] default"",""d"":8,""k"":6,""n"":144,""p"":0.00019952623149688788,""r"":16}",
        32,         0,         0,   0.435,tesseract-custom,f0e040590ce4b7faa0130d20f6b3ba627140fb974539082f6d1fda959fdd7a35,"{""basis"":""Z"",""circuit_type"":""lr"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] LRC"",""d"":8,""k"":6,""n"":144,""p"":0.00039810717055349735,""r"":16}",
        16,         0,         0,   0.444,tesseract-custom,18bdfd1d37d9036c24ef937ef6c54d44cbed2fc4e1abcd30e9df117dd99bcf38,"{""basis"":""Z"",""circuit_type"":""lr"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] LRC"",""d"":8,""k"":6,""n"":144,""p"":0.0007943282347242813,""r"":16}",
         2,         0,         0,   0.689,tesseract-custom,1c914d2f272ca9aa893639c9de5f2d31f6e5d6460ed2c28de6ac790a7bab95b1,"{""basis"":""Z"",""circuit_type"":""LDPC"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] default"",""d"":8,""k"":6,""n"":144,""p"":0.0031622776601683794,""r"":16}",
         1,         1,         0,   0.782,tesseract-custom,274a8d8e6ef8350ebd4cea8f32a945e4faea0f7f4b13107d060b1ba9f694ee95,"{""basis"":""Z"",""circuit_type"":""LDPC"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] default"",""d"":8,""k"":6,""n"":144,""p"":0.0501187233627272,""r"":16}",
        32,         0,         0,   0.434,tesseract-custom,bdb53dd9c669a753be396466c3ba76d748f55d81fb8fd9eb2861f59afaaab1ba,"{""basis"":""Z"",""circuit_type"":""LDPC"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] default"",""d"":8,""k"":6,""n"":144,""p"":0.00039810717055349735,""r"":16}",
         8,         0,         0,   0.521,tesseract-custom,488ada60af4a2399453fad62f7bb4df86c3c2febd31eb0f943983e8e5da85e65,"{""basis"":""Z"",""circuit_type"":""lr"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] LRC"",""d"":8,""k"":6,""n"":144,""p"":0.001584893192461114,""r"":16}",
         2,         0,         0,   0.461,tesseract-custom,e611e982bfa738fdb337b62e82be704b219d913364fc06400ea551a8b839d213,"{""basis"":""Z"",""circuit_type"":""lr"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] LRC"",""d"":8,""k"":6,""n"":144,""p"":0.0031622776601683794,""r"":16}",
        64,         0,         0,   0.409,tesseract-custom,5bb1c6705b0240f39bf5d71345fffce82af744d927ac8ba8c2a8fd216006794b,"{""basis"":""Z"",""circuit_type"":""lr"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] LRC"",""d"":8,""k"":6,""n"":144,""p"":0.00019952623149688788,""r"":16}",
        16,         0,         0,   0.497,tesseract-custom,1d59cdbe70b5d0a0a1cb913fe61550dd4edce0b6f892dc102117fa5b8f3ffed0,"{""basis"":""Z"",""circuit_type"":""LDPC"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] default"",""d"":8,""k"":6,""n"":144,""p"":0.0007943282347242813,""r"":16}",
       128,         0,         0,   0.431,tesseract-custom,3703694bbd19dab4641a7f3f020d4dc03f2abdbe4c809ea5bde8473322a00e70,"{""basis"":""Z"",""circuit_type"":""lr"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] LRC"",""d"":8,""k"":6,""n"":144,""p"":0.0001,""r"":16}",
         1,         1,         0,   0.854,tesseract-custom,c5682a84b63ba8154046455a766603a820568c8004ed8bd38a77fe5e72d9342c,"{""basis"":""Z"",""circuit_type"":""LDPC"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] default"",""d"":8,""k"":6,""n"":144,""p"":0.006309573444801929,""r"":16}",
        32,         0,         0,   0.378,tesseract-custom,f0e040590ce4b7faa0130d20f6b3ba627140fb974539082f6d1fda959fdd7a35,"{""basis"":""Z"",""circuit_type"":""lr"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] LRC"",""d"":8,""k"":6,""n"":144,""p"":0.00039810717055349735,""r"":16}",
       256,         0,         0,   0.873,tesseract-custom,3f10c60da778b99a84ee5962fcf4bbe5d496725b88b8116d46dea94a68f71e85,"{""basis"":""Z"",""circuit_type"":""LDPC"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] default"",""d"":8,""k"":6,""n"":144,""p"":0.0001,""r"":16}",
        64,         0,         0,   0.451,tesseract-custom,a64e3abd362b87fba7612f813afd3d1dac5dfcade67512d2469a865bda9643e6,"{""basis"":""Z"",""circuit_type"":""LDPC"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] default"",""d"":8,""k"":6,""n"":144,""p"":0.00019952623149688788,""r"":16}",
         1,         1,         0,   0.914,tesseract-custom,e44f33d02ea755e5046fe5fd0063e5d7169bd9aa6ad07d9314d56795ddd8910c,"{""basis"":""Z"",""circuit_type"":""lr"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] LRC"",""d"":8,""k"":6,""n"":144,""p"":0.006309573444801929,""r"":16}",
        16,         0,         0,   0.456,tesseract-custom,18bdfd1d37d9036c24ef937ef6c54d44cbed2fc4e1abcd30e9df117dd99bcf38,"{""basis"":""Z"",""circuit_type"":""lr"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] LRC"",""d"":8,""k"":6,""n"":144,""p"":0.0007943282347242813,""r"":16}",
         8,         0,         0,   0.548,tesseract-custom,5e645e70ad374a7b66f2f5cf0b9dc5fd254d98d9ba0a95c51296f7f461c76d82,"{""basis"":""Z"",""circuit_type"":""LDPC"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] default"",""d"":8,""k"":6,""n"":144,""p"":0.001584893192461114,""r"":16}",
         1,         1,         0,   0.987,tesseract-custom,fd7639246a0ca5b6c2a23d0bfc94a88cc99f11d463f5091b9a1e24be755529af,"{""basis"":""Z"",""circuit_type"":""LDPC"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] default"",""d"":8,""k"":6,""n"":144,""p"":0.025118864315095794,""r"":16}",
         1,         1,         0,   0.654,tesseract-custom,8ae4546dd61e96194a44d134c2a937a594556c27bf8cfc2eae64470600850e9e,"{""basis"":""Z"",""circuit_type"":""LDPC"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] default"",""d"":8,""k"":6,""n"":144,""p"":0.1,""r"":16}",
        32,         0,         0,   0.467,tesseract-custom,bdb53dd9c669a753be396466c3ba76d748f55d81fb8fd9eb2861f59afaaab1ba,"{""basis"":""Z"",""circuit_type"":""LDPC"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] default"",""d"":8,""k"":6,""n"":144,""p"":0.00039810717055349735,""r"":16}",
        64,         0,         0,   0.399,tesseract-custom,5bb1c6705b0240f39bf5d71345fffce82af744d927ac8ba8c2a8fd216006794b,"{""basis"":""Z"",""circuit_type"":""lr"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] LRC"",""d"":8,""k"":6,""n"":144,""p"":0.00019952623149688788,""r"":16}",
       128,         0,         0,   0.398,tesseract-custom,3703694bbd19dab4641a7f3f020d4dc03f2abdbe4c809ea5bde8473322a00e70,"{""basis"":""Z"",""circuit_type"":""lr"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] LRC"",""d"":8,""k"":6,""n"":144,""p"":0.0001,""r"":16}",
         2,         0,         0,   0.724,tesseract-custom,1c914d2f272ca9aa893639c9de5f2d31f6e5d6460ed2c28de6ac790a7bab95b1,"{""basis"":""Z"",""circuit_type"":""LDPC"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] default"",""d"":8,""k"":6,""n"":144,""p"":0.0031622776601683794,""r"":16}",
        32,         0,         0,   0.413,tesseract-custom,f0e040590ce4b7faa0130d20f6b3ba627140fb974539082f6d1fda959fdd7a35,"{""basis"":""Z"",""circuit_type"":""lr"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] LRC"",""d"":8,""k"":6,""n"":144,""p"":0.00039810717055349735,""r"":16}",
        16,         0,         0,   0.496,tesseract-custom,1d59cdbe70b5d0a0a1cb913fe61550dd4edce0b6f892dc102117fa5b8f3ffed0,"{""basis"":""Z"",""circuit_type"":""LDPC"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] default"",""d"":8,""k"":6,""n"":144,""p"":0.0007943282347242813,""r"":16}",
         8,         0,         0,   0.579,tesseract-custom,488ada60af4a2399453fad62f7bb4df86c3c2febd31eb0f943983e8e5da85e65,"{""basis"":""Z"",""circuit_type"":""lr"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] LRC"",""d"":8,""k"":6,""n"":144,""p"":0.001584893192461114,""r"":16}",
        64,         0,         0,   0.423,tesseract-custom,a64e3abd362b87fba7612f813afd3d1dac5dfcade67512d2469a865bda9643e6,"{""basis"":""Z"",""circuit_type"":""LDPC"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] default"",""d"":8,""k"":6,""n"":144,""p"":0.00019952623149688788,""r"":16}",
        16,         0,         0,   0.412,tesseract-custom,18bdfd1d37d9036c24ef937ef6c54d44cbed2fc4e1abcd30e9df117dd99bcf38,"{""basis"":""Z"",""circuit_type"":""lr"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] LRC"",""d"":8,""k"":6,""n"":144,""p"":0.0007943282347242813,""r"":16}",
         1,         1,         0,    1.17,tesseract-custom,0037686ed2393d915a76660d467519325489e1bbe48285204594431c6f9460e8,"{""basis"":""Z"",""circuit_type"":""LDPC"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] default"",""d"":8,""k"":6,""n"":144,""p"":0.012589254117941675,""r"":16}",
