     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
         1,         0,         0,   0.260,tesseract-custom,7ca5b565349cb22e32c21acc19b9a3697095d53bd5146c2dfdf89bd7c8701b8c,"{""basis"":""X"",""circuit_type"":""LDPC"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] default"",""d"":8,""k"":6,""n"":144,""p"":0.0031622776601683794,""r"":16}",
        32,         0,         0,   0.503,tesseract-custom,8bea384630102eb8c484dd58a99500c8f971ea0a80de1f5b3058385f2e979931,"{""basis"":""X"",""circuit_type"":""LDPC"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] default"",""d"":8,""k"":6,""n"":144,""p"":0.00039810717055349735,""r"":16}",
         1,         1,         0,    1.14,tesseract-custom,90d9717ec1ca54cbeac1859b8a87d4f16aa5630106732881f9c0f24314b8b07d,"{""basis"":""X"",""circuit_type"":""lr"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] LRC"",""d"":8,""k"":6,""n"":144,""p"":0.025118864315095794,""r"":16}",
         1,         1,         0,    1.19,tesseract-custom,62b70b16906a43cb427b966d2d542cc4d185758f5592595bf89d9172a2afa8b8,"{""basis"":""X"",""circuit_type"":""LDPC"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] default"",""d"":8,""k"":6,""n"":144,""p"":0.012589254117941675,""r"":16}",
         1,         1,         0,    1.18,tesseract-custom,d4e4a54ae63e3cfa8c33ae3d66dbda161a817a8787a7f76e9a243c2c811eb4dc,"{""basis"":""X"",""circuit_type"":""lr"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] LRC"",""d"":8,""k"":6,""n"":144,""p"":0.012589254117941675,""r"":16}",
         1,         1,         0,   0.656,tesseract-custom,6d1d9698f710a258e3386ab9b6fda5c768b507a72282ef84008bec34fe5f51ef,"{""basis"":""X"",""circuit_type"":""LDPC"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] default"",""d"":8,""k"":6,""n"":144,""p"":0.1,""r"":16}",
         8,         1,         0,   0.659,tesseract-custom,c50418412644f944dd32d1d84620880c5f6aa061104f18aff75b4600128bc131,"{""basis"":""X"",""circuit_type"":""LDPC"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] default"",""d"":8,""k"":6,""n"":144,""p"":0.001584893192461114,""r"":16}",
        64,         0,         0,   0.424,tesseract-custom,8bb0e2ff9125e37d548ae69abbed24f743854feb05992924e19140a845c45e72,"{""basis"":""X"",""circuit_type"":""lr"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] LRC"",""d"":8,""k"":6,""n"":144,""p"":0.00019952623149688788,""r"":16}",
       128,         0,         0,   0.442,tesseract-custom,21efca2ceff2bceb3695fbbfd409c563400754ebe0287daa9ea467e4ec0d95a8,"{""basis"":""X"",""circuit_type"":""LDPC"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] default"",""d"":8,""k"":6,""n"":144,""p"":0.0001,""r"":16}",
         8,         0,         0,   0.624,tesseract-custom,9ef6d10b9f0a0c39daa257987978df3f784e8b2f78ac33f2a17c81212f3c06bb,"{""basis"":""X"",""circuit_type"":""lr"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] LRC"",""d"":8,""k"":6,""n"":144,""p"":0.001584893192461114,""r"":16}",
        64,         0,         0,   0.448,tesseract-custom,aa94a60e4ded7d59e4003b5a701fc50ea677427591ab72a82e5440fdc6ce9272,"{""basis"":""X"",""circuit_type"":""LDPC"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] default"",""d"":8,""k"":6,""n"":144,""p"":0.00019952623149688788,""r"":16}",
         1,         0,         0,   0.325,tesseract-custom,1a8ed2b356cbbadf0ae52ea81285979eec38b4b5972f1eec8d74d2cfcfd6855e,"{""basis"":""X"",""circuit_type"":""lr"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] LRC"",""d"":8,""k"":6,""n"":144,""p"":0.0031622776601683794,""r"":16}",
        16,         0,         0,   0.438,tesseract-custom,eecd964314bfc6f1d37c2acc0214d1e238633a5c298d5ccbe7c038aca9298d34,"{""basis"":""X"",""circuit_type"":""lr"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] LRC"",""d"":8,""k"":6,""n"":144,""p"":0.0007943282347242813,""r"":16}",
        32,         0,         0,   0.437,tesseract-custom,b933d0e676d05f2e55ec27c227d728593b48a132e6aa4f734ec60d14425cebc3,"{""basis"":""X"",""circuit_type"":""lr"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] LRC"",""d"":8,""k"":6,""n"":144,""p"":0.00039810717055349735,""r"":16}",
         2,         0,         0,   0.421,tesseract-custom,7ca5b565349cb22e32c21acc19b9a3697095d53bd5146c2dfdf89bd7c8701b8c,"{""basis"":""X"",""circuit_type"":""LDPC"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] default"",""d"":8,""k"":6,""n"":144,""p"":0.0031622776601683794,""r"":16}",
         1,         1,         0,   0.815,tesseract-custom,09b87934f5960fe9a5f3993d5550cc28e0f62e0277aefb94eea6ee7d43056e61,"{""basis"":""X"",""circuit_type"":""LDPC"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] default"",""d"":8,""k"":6,""n"":144,""p"":0.0501187233627272,""r"":16}",
       256,         0,         0,   0.750,tesseract-custom,a2e2803c138ec528e25eaffcbf7ae8cba0a8b2f28f5422621ef6071500c73d84,"{""basis"":""X"",""circuit_type"":""lr"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] LRC"",""d"":8,""k"":6,""n"":144,""p"":0.0001,""r"":16}",
        32,         0,         0,   0.460,tesseract-custom,8bea384630102eb8c484dd58a99500c8f971ea0a80de1f5b3058385f2e979931,"{""basis"":""X"",""circuit_type"":""LDPC"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] default"",""d"":8,""k"":6,""n"":144,""p"":0.00039810717055349735,""r"":16}",
        16,         0,         0,   0.574,tesseract-custom,f0d10d3123cb08c679b4e933ac7c80213ecaaf04e74746060a51428ea8a70b82,"{""basis"":""X"",""circuit_type"":""LDPC"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] default"",""d"":8,""k"":6,""n"":144,""p"":0.0007943282347242813,""r"":16}",
        64,         0,         0,   0.378,tesseract-custom,8bb0e2ff9125e37d548ae69abbed24f743854feb05992924e19140a845c45e72,"{""basis"":""X"",""circuit_type"":""lr"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] LRC"",""d"":8,""k"":6,""n"":144,""p"":0.00019952623149688788,""r"":16}",
         1,         0,         0,   0.287,tesseract-custom,1a8ed2b356cbbadf0ae52ea81285979eec38b4b5972f1eec8d74d2cfcfd6855e,"{""basis"":""X"",""circuit_type"":""lr"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] LRC"",""d"":8,""k"":6,""n"":144,""p"":0.0031622776601683794,""r"":16}",
         1,         1,         0,   0.825,tesseract-custom,7de1945d42f13dfd3f2a073b6081ee2fdc2a4fa19d0a784043042b2a89bea9b7,"{""basis"":""X"",""circuit_type"":""lr"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] LRC"",""d"":8,""k"":6,""n"":144,""p"":0.006309573444801929,""r"":16}",
       128,         0,         0,   0.433,tesseract-custom,21efca2ceff2bceb3695fbbfd409c563400754ebe0287daa9ea467e4ec0d95a8,"{""basis"":""X"",""circuit_type"":""LDPC"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] default"",""d"":8,""k"":6,""n"":144,""p"":0.0001,""r"":16}",
        64,         0,         0,   0.409,tesseract-custom,aa94a60e4ded7d59e4003b5a701fc50ea677427591ab72a82e5440fdc6ce9272,"{""basis"":""X"",""circuit_type"":""LDPC"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] default"",""d"":8,""k"":6,""n"":144,""p"":0.00019952623149688788,""r"":16}",
        16,         0,         0,   0.424,tesseract-custom,eecd964314bfc6f1d37c2acc0214d1e238633a5c298d5ccbe7c038aca9298d34,"{""basis"":""X"",""circuit_type"":""lr"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] LRC"",""d"":8,""k"":6,""n"":144,""p"":0.0007943282347242813,""r"":16}",
         1,         1,         0,   0.921,tesseract-custom,bfa60cd8282b8efa62bb84ad1bba504107ff0b4015dcaa9267d3dfe36c1557b9,"{""basis"":""X"",""circuit_type"":""LDPC"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] default"",""d"":8,""k"":6,""n"":144,""p"":0.006309573444801929,""r"":16}",
        32,         0,         0,   0.388,tesseract-custom,b933d0e676d05f2e55ec27c227d728593b48a132e6aa4f734ec60d14425cebc3,"{""basis"":""X"",""circuit_type"":""lr"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] LRC"",""d"":8,""k"":6,""n"":144,""p"":0.00039810717055349735,""r"":16}",
         1,         1,         0,   0.666,tesseract-custom,6d1d9698f710a258e3386ab9b6fda5c768b507a72282ef84008bec34fe5f51ef,"{""basis"":""X"",""circuit_type"":""LDPC"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] default"",""d"":8,""k"":6,""n"":144,""p"":0.1,""r"":16}",
         8,         0,         0,   0.599,tesseract-custom,9ef6d10b9f0a0c39daa257987978df3f784e8b2f78ac33f2a17c81212f3c06bb,"{""basis"":""X"",""circuit_type"":""lr"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] LRC"",""d"":8,""k"":6,""n"":144,""p"":0.001584893192461114,""r"":16}",
         8,         1,         0,   0.732,tesseract-custom,c50418412644f944dd32d1d84620880c5f6aa061104f18aff75b4600128bc131,"{""basis"":""X"",""circuit_type"":""LDPC"",""code_key"":""MM_144_6_8_W6"",""code_name"":""MM [[144,6,8]] default"",""d"":8,""k"":6,""n"":144,""p"":0.001584893192461114,""r"":16}",
