     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
         5,         0,         0,   0.118,tesseract-custom,94729800f7deebba8681c8005d27e319f048cd9e0f88cf0378f47232e0686d3c,"{""basis"":""X"",""code_key"":""MM_486_24_12"",""code_name"":""MM [[486,24,12]]"",""d"":12,""decoder"":""tesseract-custom"",""k"":24,""p"":0.0031622776601683794,""r"":24}",
       577,         0,         0,   120.0,tesseract-custom,6cbe37f1623cf0c29a1c0b6db43521c47d96882543a169f32e8444fe5a4a606a,"{""basis"":""X"",""code_key"":""MM_648_60_9"",""code_name"":""MM [[648,60,9]]"",""d"":9,""decoder"":""tesseract-custom"",""k"":60,""p"":0.01778279410038923,""r"":18}",
         2,         0,         0,   0.084,tesseract-custom,94729800f7deebba8681c8005d27e319f048cd9e0f88cf0378f47232e0686d3c,"{""basis"":""X"",""code_key"":""MM_486_24_12"",""code_name"":""MM [[486,24,12]]"",""d"":12,""decoder"":""tesseract-custom"",""k"":24,""p"":0.0031622776601683794,""r"":24}",
        22,        22,         0,    45.2,tesseract-custom,fd37786f6e933f25cbb3231e3f113d778cf36358e80be772a29b1405c918f602,"{""basis"":""X"",""code_key"":""MM_486_24_12"",""code_name"":""MM [[486,24,12]]"",""d"":12,""decoder"":""tesseract-custom"",""k"":24,""p"":0.1,""r"":24}",
       142,         0,         0,    5.59,tesseract-custom,94729800f7deebba8681c8005d27e319f048cd9e0f88cf0378f47232e0686d3c,"{""basis"":""X"",""code_key"":""MM_486_24_12"",""code_name"":""MM [[486,24,12]]"",""d"":12,""decoder"":""tesseract-custom"",""k"":24,""p"":0.0031622776601683794,""r"":24}",
       160,         0,         0,    6.44,tesseract-custom,94729800f7deebba8681c8005d27e319f048cd9e0f88cf0378f47232e0686d3c,"{""basis"":""X"",""code_key"":""MM_486_24_12"",""code_name"":""MM [[486,24,12]]"",""d"":12,""decoder"":""tesseract-custom"",""k"":24,""p"":0.0031622776601683794,""r"":24}",
         5,         0,         0,   0.130,tesseract-custom,94729800f7deebba8681c8005d27e319f048cd9e0f88cf0378f47232e0686d3c,"{""basis"":""X"",""code_key"":""MM_486_24_12"",""code_name"":""MM [[486,24,12]]"",""d"":12,""decoder"":""tesseract-custom"",""k"":24,""p"":0.0031622776601683794,""r"":24}",
       117,         0,         0,    2.26,tesseract-custom,94729800f7deebba8681c8005d27e319f048cd9e0f88cf0378f47232e0686d3c,"{""basis"":""X"",""code_key"":""MM_486_24_12"",""code_name"":""MM [[486,24,12]]"",""d"":12,""decoder"":""tesseract-custom"",""k"":24,""p"":0.0031622776601683794,""r"":24}",
       128,         3,         0,   120.2,tesseract-custom,81752d17fd066e66222e315a146850f8320c5c9b351f266cd3c2ac9a8726453d,"{""basis"":""X"",""code_key"":""MM_486_24_12"",""code_name"":""MM [[486,24,12]]"",""d"":12,""decoder"":""tesseract-custom"",""k"":24,""p"":0.042169650342858224,""r"":24}",
         1,         0,         0,   0.051,tesseract-custom,34bea32d99b7ad5a791b0d9564632ebd9cde2c58ab70efdf0c5faf16cd630ebe,"{""basis"":""X"",""code_key"":""MM_486_24_12"",""code_name"":""MM [[486,24,12]]"",""d"":12,""decoder"":""tesseract-custom"",""k"":24,""p"":0.007498942093324558,""r"":24}",
