     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
      1024,         0,         0,   0.068,tesseract-custom,080be8e0b2b10e3f4a65499882fa22668934f1ed9b4000eb5651c5aa982fe5a0,"{""basis"":""Z"",""code_key"":""TT_72_6_6"",""code_name"":""TT [[72,6,6]]"",""d"":6,""decoder"":""tesseract-custom"",""k"":6,""p"":0.0005623413251903491,""r"":12}",
      1024,         0,         0,   0.120,tesseract-custom,9ca89ebee77dc979b81df441dc2064ac21271eaa63014c740199eb18e93e896d,"{""basis"":""Z"",""code_key"":""MM_96_12_8"",""code_name"":""MM [[96,12,8]]"",""d"":8,""decoder"":""tesseract-custom"",""k"":12,""p"":0.0001,""r"":16}",
         1,         0,         0,   0.102,tesseract-custom,76bc8ab09623b1a5339fce6fc5bfbe057b5c50c8a31f6837a45ce1e909c2be1f,"{""basis"":""Z"",""code_key"":""MM_486_24_12"",""code_name"":""MM [[486,24,12]]"",""d"":12,""decoder"":""tesseract-custom"",""k"":24,""p"":0.007498942093324558,""r"":24}",
      1024,         0,         0,   0.082,tesseract-custom,21fd3f56c65f9161cff68b8029dbd87b3c59f5daea3ebe6cdf65c8862ea4d382,"{""basis"":""Z"",""code_key"":""TT_72_6_6"",""code_name"":""TT [[72,6,6]]"",""d"":6,""decoder"":""tesseract-custom"",""k"":6,""p"":0.00023713737056616554,""r"":12}",
         1,         0,         0,   0.015,tesseract-custom,b68b39ec81766e6b505b2065a793610235d9dc7d4bfe430a6208883eac2e4930,"{""basis"":""Z"",""code_key"":""MM_648_60_9"",""code_name"":""MM [[648,60,9]]"",""d"":9,""decoder"":""tesseract-custom"",""k"":60,""p"":0.0005623413251903491,""r"":18}",
      1024,         0,         0,   0.366,tesseract-custom,c8e83cd291aa0ead36454e8d6a021779f40a1a684e9624513889954fbcf2c02c,"{""basis"":""Z"",""code_key"":""MM_96_12_8"",""code_name"":""MM [[96,12,8]]"",""d"":8,""decoder"":""tesseract-custom"",""k"":12,""p"":0.001333521432163324,""r"":16}",
         1,         0,         0,   0.023,tesseract-custom,30acc880def912ab475d5ab53bef26781bc27b780c8f493e61a0648ab8ce55bf,"{""basis"":""Z"",""code_key"":""MM_486_24_12"",""code_name"":""MM [[486,24,12]]"",""d"":12,""decoder"":""tesseract-custom"",""k"":24,""p"":0.001333521432163324,""r"":24}",
        16,         0,         0,   0.129,tesseract-custom,4561bb20c9e4a2d5fe8cce0b923a8ba249a01e7aef7b5a0820b9c9eddc09e611,"{""basis"":""Z"",""code_key"":""MM_486_24_12"",""code_name"":""MM [[486,24,12]]"",""d"":12,""decoder"":""tesseract-custom"",""k"":24,""p"":0.0005623413251903491,""r"":24}",
      4096,         0,         0,   0.121,tesseract-custom,72a19dbeb3a3fef19d70cfdabed6c5613b5eb06c743f28bdfa8efc759cd97628,"{""basis"":""Z"",""code_key"":""TT_72_6_6"",""code_name"":""TT [[72,6,6]]"",""d"":6,""decoder"":""tesseract-custom"",""k"":6,""p"":0.0001,""r"":12}",
      1024,         0,         0,   0.060,tesseract-custom,9ca89ebee77dc979b81df441dc2064ac21271eaa63014c740199eb18e93e896d,"{""basis"":""Z"",""code_key"":""MM_96_12_8"",""code_name"":""MM [[96,12,8]]"",""d"":8,""decoder"":""tesseract-custom"",""k"":12,""p"":0.0001,""r"":16}",
