dim,ell,exps,n,k,dx,dz,wx_min,wx_max,wz_min,wz_max
5,86,"[23, 47, 67, 72, 78]",860,10,31,8,8,8,6,6
5,87,"[35, 53, 59, 61, 67]",870,10,28,10,8,8,6,6
5,87,"[30, 37, 61, 77, 78]",870,10,29,9,8,8,6,6
5,87,"[2, 44, 45, 76, 81]",870,10,20,8,8,8,6,6
5,87,"[7, 10, 27, 67, 70]",870,10,13,7,8,8,6,6
5,87,"[40, 50, 75, 76, 81]",870,10,33,12,8,8,6,6
5,87,"[4, 12, 39, 54, 62]",870,10,18,9,8,8,6,6
5,87,"[3, 23, 64, 74, 81]",870,10,17,6,8,8,6,6
5,87,"[15, 34, 42, 56, 61]",870,10,24,10,8,8,6,6
5,87,"[29, 58, 70, 72, 77]",870,10,12,3,8,8,6,6
5,87,"[14, 37, 55, 66, 74]",870,10,30,10,8,8,6,6
5,87,"[8, 47, 49, 57, 77]",870,10,19,8,8,8,6,6
5,87,"[32, 47, 48, 68, 86]",870,10,26,9,8,8,6,6
5,87,"[11, 30, 31, 50, 86]",870,10,31,10,8,8,6,6
5,87,"[1, 24, 40, 57, 85]",870,10,31,10,8,8,6,6
5,87,"[17, 19, 28, 64, 70]",870,10,15,6,8,8,6,6
5,87,"[6, 49, 52, 79, 81]",870,10,21,7,8,8,6,6
5,87,"[16, 29, 35, 47, 76]",870,10,18,6,8,8,6,6
5,87,"[21, 28, 45, 51, 65]",870,10,29,10,8,8,6,6
5,87,"[26, 54, 68, 77, 78]",870,10,22,10,8,8,6,6
5,87,"[23, 42, 50, 66, 82]",870,10,21,8,8,8,6,6
5,87,"[40, 64, 66, 69, 81]",870,10,30,10,8,8,6,6
5,87,"[4, 7, 23, 75, 85]",870,10,25,9,8,8,6,6
5,87,"[38, 63, 67, 69, 70]",870,10,34,12,8,8,6,6
5,87,"[4, 21, 25, 66, 74]",870,10,13,5,8,8,6,6
5,87,"[5, 37, 41, 79, 85]",870,10,30,10,8,8,6,6
5,87,"[19, 21, 48, 82, 83]",870,10,42,14,8,8,6,6
5,87,"[6, 54, 59, 72, 73]",870,10,30,12,8,8,6,6
5,87,"[3, 11, 16, 21, 35]",870,10,34,12,8,8,6,6
5,87,"[15, 29, 48, 54, 68]",870,10,15,6,8,8,6,6
5,87,"[8, 29, 32, 34, 74]",870,10,18,9,8,8,6,6
5,87,"[8, 33, 47, 74, 77]",870,10,43,13,8,8,6,6
5,87,"[5, 16, 32, 43, 61]",870,10,23,9,8,8,6,6
5,87,"[3, 34, 49, 65, 69]",870,10,27,11,8,8,6,6
5,87,"[25, 30, 50, 55, 63]",870,10,19,7,8,8,6,6
5,87,"[4, 10, 18, 37, 79]",870,10,20,8,8,8,6,6
5,87,"[2, 32, 59, 64, 65]",870,10,33,10,8,8,6,6
5,87,"[1, 3, 4, 20, 75]",870,10,19,8,8,8,6,6
5,87,"[10, 12, 39, 58, 59]",870,10,15,6,8,8,6,6
5,87,"[16, 54, 62, 66, 73]",870,10,32,11,8,8,6,6
5,87,"[7, 21, 32, 45, 78]",870,10,42,10,8,8,6,6
5,87,"[3, 7, 16, 71, 77]",870,10,15,6,8,8,6,6
5,87,"[38, 61, 63, 76, 86]",870,10,21,9,8,8,6,6
5,87,"[35, 39, 45, 50, 71]",870,10,48,13,8,8,6,6
5,87,"[14, 37, 49, 65, 79]",870,10,23,9,8,8,6,6
5,87,"[4, 24, 36, 42, 46]",870,10,32,9,8,8,6,6
5,87,"[6, 10, 45, 53, 63]",870,10,31,10,8,8,6,6
5,87,"[12, 38, 60, 69, 71]",870,10,33,9,8,8,6,6
5,87,"[3, 8, 26, 30, 84]",870,10,25,7,8,8,6,6
5,87,"[19, 27, 39, 47, 61]",870,10,25,11,8,8,6,6
5,87,"[9, 17, 37, 67, 84]",870,10,19,7,8,8,6,6
5,88,"[26, 37, 41, 70, 80]",880,10,22,8,8,8,6,6
5,88,"[10, 15, 18, 62, 78]",880,10,16,7,8,8,6,6
5,88,"[3, 8, 15, 19, 73]",880,10,20,8,8,8,6,6
5,88,"[27, 33, 36, 74, 75]",880,10,24,9,8,8,6,6
5,88,"[4, 9, 19, 32, 61]",880,10,29,11,8,8,6,6
5,88,"[30, 33, 36, 65, 85]",880,10,22,7,8,8,6,6
5,88,"[16, 22, 27, 63, 71]",880,10,28,8,8,8,6,6
5,88,"[6, 13, 37, 50, 72]",880,10,24,10,8,8,6,6
5,88,"[2, 14, 32, 48, 56]",880,20,11,6,8,8,6,6
5,88,"[30, 31, 48, 69, 76]",880,10,30,8,8,8,6,6
5,88,"[8, 34, 40, 64, 66]",880,20,11,7,8,8,6,6
5,88,"[2, 6, 39, 53, 72]",880,10,22,10,8,8,6,6
5,88,"[28, 38, 62, 64, 72]",880,20,18,8,8,8,6,6
5,88,"[23, 26, 36, 43, 59]",880,10,20,8,8,8,6,6
5,88,"[15, 39, 44, 76, 87]",880,10,24,8,8,8,6,6
5,88,"[1, 10, 13, 77, 82]",880,10,23,9,8,8,6,6
5,88,"[20, 23, 43, 68, 77]",880,10,16,5,8,8,6,6
5,88,"[4, 5, 70, 79, 82]",880,10,19,7,8,8,6,6
5,88,"[16, 28, 59, 62, 87]",880,10,18,8,8,8,6,6
5,88,"[27, 33, 43, 73, 84]",880,10,44,12,8,8,6,6
5,88,"[21, 26, 80, 83, 85]",880,10,19,8,8,8,6,6
5,88,"[24, 25, 34, 42, 74]",880,10,32,12,8,8,6,6
5,88,"[22, 30, 55, 68, 86]",880,10,20,8,8,8,6,6
5,88,"[33, 40, 54, 65, 69]",880,10,46,14,8,8,6,6
5,88,"[10, 38, 49, 60, 72]",880,10,20,8,8,8,6,6
5,88,"[45, 52, 54, 80, 82]",880,10,28,12,8,8,6,6
5,88,"[7, 18, 30, 56, 83]",880,10,32,11,8,8,6,6
5,88,"[23, 38, 48, 66, 86]",880,10,31,10,8,8,6,6
5,88,"[1, 8, 17, 42, 74]",880,10,42,12,8,8,6,6
5,88,"[40, 43, 61, 62, 68]",880,10,41,12,8,8,6,6
5,88,"[15, 21, 32, 35, 60]",880,10,20,8,8,8,6,6
5,88,"[11, 40, 44, 71, 80]",880,10,22,6,8,8,6,6
5,88,"[3, 12, 28, 29, 74]",880,10,24,10,8,8,6,6
5,88,"[14, 36, 38, 53, 68]",880,10,31,9,8,8,6,6
5,88,"[17, 24, 37, 51, 56]",880,10,22,6,8,8,6,6
5,88,"[21, 42, 43, 59, 69]",880,10,27,10,8,8,6,6
5,88,"[9, 12, 55, 79, 80]",880,10,21,7,8,8,6,6
5,88,"[18, 33, 42, 44, 76]",880,10,28,8,8,8,6,6
5,88,"[5, 24, 26, 40, 60]",880,10,27,10,8,8,6,6
5,88,"[15, 26, 35, 55, 60]",880,10,41,13,8,8,6,6
5,88,"[8, 10, 12, 46, 59]",880,10,28,11,8,8,6,6
5,88,"[49, 50, 51, 62, 63]",880,10,14,7,8,8,6,6
5,88,"[26, 31, 38, 54, 82]",880,10,26,10,8,8,6,6
5,88,"[18, 22, 39, 56, 72]",880,10,28,9,8,8,6,6
5,88,"[4, 29, 37, 78, 81]",880,10,34,12,8,8,6,6
5,88,"[4, 28, 49, 56, 64]",880,10,10,6,8,8,6,6
5,88,"[14, 50, 72, 74, 75]",880,10,25,8,8,8,6,6
5,88,"[5, 30, 36, 61, 70]",880,10,25,9,8,8,6,6
5,88,"[12, 31, 72, 76, 78]",880,10,28,8,8,8,6,6
5,88,"[9, 44, 62, 77, 78]",880,10,18,6,8,8,6,6
5,89,"[13, 28, 37, 45, 50]",890,10,17,8,8,8,6,6
5,89,"[17, 40, 41, 54, 73]",890,10,22,10,8,8,6,6
5,89,"[3, 14, 31, 33, 54]",890,10,48,12,8,8,6,6
5,89,"[9, 29, 55, 82, 86]",890,10,53,15,8,8,6,6
5,89,"[10, 24, 44, 71, 72]",890,10,24,10,8,8,6,6
5,89,"[7, 12, 25, 58, 66]",890,10,39,13,8,8,6,6
5,89,"[8, 26, 46, 60, 73]",890,10,39,10,8,8,6,6
5,89,"[21, 43, 58, 68, 70]",890,10,26,8,8,8,6,6
5,89,"[4, 18, 20, 47, 70]",890,10,30,12,8,8,6,6
5,89,"[7, 21, 23, 26, 48]",890,10,43,9,8,8,6,6
5,89,"[1, 28, 33, 71, 79]",890,10,16,7,8,8,6,6
5,89,"[46, 56, 65, 79, 80]",890,10,17,8,8,8,6,6
5,89,"[7, 19, 25, 40, 62]",890,10,52,18,8,8,6,6
5,89,"[6, 14, 27, 54, 57]",890,10,27,9,8,8,6,6
5,89,"[31, 40, 48, 77, 83]",890,10,26,9,8,8,6,6
5,89,"[9, 18, 26, 54, 75]",890,10,16,7,8,8,6,6
5,89,"[26, 35, 37, 41, 82]",890,10,18,8,8,8,6,6
5,89,"[5, 15, 56, 73, 81]",890,10,31,10,8,8,6,6
5,89,"[11, 18, 31, 49, 70]",890,10,21,8,8,8,6,6
5,89,"[17, 31, 59, 63, 73]",890,10,29,11,8,8,6,6
5,89,"[9, 20, 35, 47, 87]",890,10,30,12,8,8,6,6
5,89,"[20, 23, 44, 50, 84]",890,10,31,10,8,8,6,6
5,89,"[4, 39, 58, 66, 67]",890,10,16,9,8,8,6,6
5,89,"[11, 48, 57, 69, 77]",890,10,28,10,8,8,6,6
5,89,"[3, 10, 56, 73, 79]",890,10,15,7,8,8,6,6
5,89,"[10, 14, 39, 47, 77]",890,10,45,13,8,8,6,6
5,89,"[5, 29, 57, 71, 83]",890,10,52,12,8,8,6,6
5,89,"[13, 31, 33, 42, 69]",890,10,30,11,8,8,6,6
5,89,"[31, 35, 41, 43, 63]",890,10,34,14,8,8,6,6
5,89,"[3, 11, 16, 39, 82]",890,10,32,10,8,8,6,6
5,89,"[6, 53, 56, 75, 83]",890,10,21,7,8,8,6,6
5,89,"[25, 34, 38, 47, 77]",890,10,20,9,8,8,6,6
5,89,"[18, 22, 30, 62, 80]",890,10,17,6,8,8,6,6
5,89,"[12, 15, 19, 37, 59]",890,10,19,7,8,8,6,6
5,89,"[5, 8, 31, 77, 81]",890,10,23,7,8,8,6,6
5,89,"[5, 60, 69, 74, 85]",890,10,20,8,8,8,6,6
5,89,"[4, 20, 30, 78, 85]",890,10,23,7,8,8,6,6
5,89,"[9, 21, 42, 68, 85]",890,10,12,4,8,8,6,6
5,89,"[44, 60, 69, 72, 78]",890,10,36,9,8,8,6,6
5,89,"[10, 23, 41, 43, 70]",890,10,31,9,8,8,6,6
5,89,"[16, 20, 43, 68, 79]",890,10,32,9,8,8,6,6
5,89,"[21, 49, 72, 80, 82]",890,10,30,10,8,8,6,6
5,89,"[3, 13, 46, 74, 78]",890,10,32,10,8,8,6,6
5,89,"[44, 62, 64, 78, 84]",890,10,39,12,8,8,6,6
5,89,"[22, 30, 44, 58, 60]",890,10,17,7,8,8,6,6
5,89,"[11, 31, 38, 41, 55]",890,10,28,10,8,8,6,6
5,89,"[4, 58, 67, 73, 79]",890,10,26,10,8,8,6,6
5,89,"[7, 39, 54, 62, 65]",890,10,27,11,8,8,6,6
5,89,"[37, 41, 42, 71, 80]",890,10,41,12,8,8,6,6
5,89,"[17, 25, 44, 45, 73]",890,10,20,6,8,8,6,6
5,90,"[3, 6, 11, 62, 64]",900,10,31,11,8,8,6,6
5,90,"[8, 17, 32, 43, 89]",900,10,35,13,8,8,6,6
5,90,"[21, 22, 39, 44, 52]",900,10,28,10,8,8,6,6
5,90,"[35, 59, 64, 77, 83]",900,10,29,10,8,8,6,6
5,90,"[31, 37, 39, 51, 84]",900,10,14,6,8,8,6,6
5,90,"[4, 5, 25, 37, 51]",900,10,47,14,8,8,6,6
5,90,"[31, 49, 52, 68, 80]",900,10,27,9,8,8,6,6
5,90,"[28, 32, 53, 75, 89]",900,10,42,12,8,8,6,6
5,90,"[25, 56, 59, 61, 75]",900,10,26,9,8,8,6,6
5,90,"[8, 14, 27, 32, 53]",900,10,34,12,8,8,6,6
5,90,"[26, 30, 46, 84, 89]",900,10,29,12,8,8,6,6
5,90,"[18, 26, 54, 57, 61]",900,10,15,5,8,8,6,6
5,90,"[27, 32, 46, 55, 79]",900,10,37,10,8,8,6,6
5,90,"[4, 9, 12, 24, 79]",900,10,25,10,8,8,6,6
5,90,"[10, 14, 25, 29, 57]",900,10,24,10,8,8,6,6
5,90,"[21, 28, 74, 86, 89]",900,10,35,13,8,8,6,6
5,90,"[3, 17, 62, 63, 88]",900,10,40,11,8,8,6,6
5,90,"[2, 25, 27, 30, 85]",900,10,15,6,8,8,6,6
5,90,"[12, 41, 51, 57, 63]",900,10,16,6,8,8,6,6
5,90,"[21, 57, 60, 63, 84]",900,30,12,6,8,8,6,6
5,90,"[6, 9, 10, 12, 43]",900,10,33,9,8,8,6,6
5,90,"[3, 14, 39, 54, 73]",900,10,20,8,8,8,6,6
5,90,"[10, 14, 57, 77, 84]",900,10,30,12,8,8,6,6
5,90,"[45, 66, 78, 86, 88]",900,10,18,6,8,8,6,6
5,90,"[1, 47, 72, 73, 79]",900,10,30,10,8,8,6,6
5,90,"[8, 13, 19, 55, 85]",900,10,25,10,8,8,6,6
5,90,"[21, 58, 60, 67, 84]",900,10,29,9,8,8,6,6
5,90,"[6, 17, 43, 68, 84]",900,10,31,8,8,8,6,6
5,90,"[42, 43, 50, 75, 77]",900,10,47,13,8,8,6,6
5,90,"[6, 25, 41, 52, 76]",900,10,29,9,8,8,6,6
5,90,"[2, 9, 53, 54, 66]",900,10,46,10,8,8,6,6
5,90,"[18, 27, 31, 76, 81]",900,10,10,6,8,8,6,6
5,90,"[5, 25, 27, 76, 86]",900,10,44,13,8,8,6,6
5,90,"[13, 46, 51, 53, 88]",900,10,23,8,8,8,6,6
5,90,"[27, 39, 43, 79, 85]",900,10,38,10,8,8,6,6
5,90,"[16, 49, 70, 73, 85]",900,10,33,12,8,8,6,6
5,90,"[42, 61, 73, 79, 86]",900,10,41,13,8,8,6,6
5,90,"[6, 9, 11, 31, 47]",900,10,37,13,8,8,6,6
5,90,"[39, 52, 56, 66, 83]",900,10,31,10,8,8,6,6
5,90,"[23, 35, 38, 45, 63]",900,10,32,8,8,8,6,6
5,90,"[4, 8, 14, 30, 64]",900,20,12,6,8,8,6,6
5,90,"[6, 13, 33, 57, 76]",900,10,21,7,8,8,6,6
5,90,"[2, 44, 54, 66, 69]",900,10,24,9,8,8,6,6
5,90,"[38, 44, 62, 75, 89]",900,10,34,12,8,8,6,6
5,90,"[29, 58, 69, 75, 86]",900,10,27,10,8,8,6,6
5,90,"[16, 38, 43, 49, 62]",900,10,40,15,8,8,6,6
5,90,"[23, 43, 45, 64, 66]",900,10,14,6,8,8,6,6
5,90,"[6, 37, 70, 76, 79]",900,10,27,10,8,8,6,6
5,90,"[18, 34, 46, 71, 89]",900,10,22,9,8,8,6,6
5,90,"[6, 23, 25, 26, 71]",900,10,30,10,8,8,6,6
5,91,"[5, 31, 50, 71, 88]",910,10,49,12,8,8,6,6
5,91,"[40, 47, 59, 78, 82]",910,10,48,13,8,8,6,6
5,91,"[32, 33, 41, 59, 63]",910,10,22,7,8,8,6,6
5,91,"[32, 51, 69, 86, 87]",910,10,28,9,8,8,6,6
5,91,"[3, 52, 70, 73, 80]",910,10,20,7,8,8,6,6
5,91,"[9, 29, 49, 89, 90]",910,10,29,11,8,8,6,6
5,91,"[8, 57, 63, 68, 76]",910,10,23,8,8,8,6,6
5,91,"[29, 45, 74, 86, 90]",910,10,19,7,8,8,6,6
5,91,"[50, 62, 70, 84, 90]",910,10,21,9,8,8,6,6
5,91,"[2, 3, 12, 41, 80]",910,10,40,11,8,8,6,6
5,91,"[8, 12, 30, 32, 50]",910,10,36,11,8,8,6,6
5,91,"[31, 44, 49, 71, 81]",910,10,27,9,8,8,6,6
5,91,"[6, 15, 28, 46, 60]",910,10,24,8,8,8,6,6
5,91,"[3, 17, 19, 31, 59]",910,10,39,13,8,8,6,6
5,91,"[17, 20, 40, 55, 63]",910,10,28,10,8,8,6,6
5,91,"[4, 5, 18, 58, 59]",910,10,31,12,8,8,6,6
5,91,"[34, 42, 60, 67, 68]",910,10,31,9,8,8,6,6
5,91,"[28, 37, 39, 64, 72]",910,10,26,11,8,8,6,6
5,91,"[45, 50, 60, 79, 84]",910,10,24,10,8,8,6,6
5,91,"[19, 37, 48, 87, 89]",910,10,23,9,8,8,6,6
5,91,"[6, 66, 73, 83, 88]",910,10,36,9,8,8,6,6
5,91,"[15, 27, 34, 55, 80]",910,10,34,13,8,8,6,6
5,91,"[8, 26, 33, 50, 86]",910,10,25,8,8,8,6,6
5,91,"[3, 28, 48, 54, 90]",910,10,67,15,8,8,6,6
5,91,"[1, 9, 25, 47, 55]",910,10,31,11,8,8,6,6
5,91,"[9, 19, 30, 67, 76]",910,10,19,7,8,8,6,6
5,91,"[25, 36, 47, 67, 83]",910,10,26,9,8,8,6,6
5,91,"[6, 12, 24, 38, 48]",910,10,15,7,8,8,6,6
5,91,"[6, 35, 42, 59, 68]",910,10,35,13,8,8,6,6
5,91,"[8, 38, 59, 86, 90]",910,10,41,12,8,8,6,6
5,91,"[30, 32, 38, 43, 61]",910,10,28,7,8,8,6,6
5,91,"[16, 27, 78, 82, 85]",910,10,35,11,8,8,6,6
5,91,"[25, 26, 38, 42, 83]",910,10,27,12,8,8,6,6
5,91,"[1, 15, 45, 71, 79]",910,10,34,10,8,8,6,6
5,91,"[36, 47, 51, 75, 89]",910,10,43,11,8,8,6,6
5,91,"[13, 36, 55, 63, 83]",910,10,20,5,8,8,6,6
5,91,"[40, 44, 47, 67, 86]",910,10,24,8,8,8,6,6
5,91,"[13, 27, 41, 62, 89]",910,10,30,10,8,8,6,6
5,91,"[16, 19, 38, 40, 79]",910,10,31,10,8,8,6,6
5,91,"[3, 11, 40, 77, 87]",910,10,23,8,8,8,6,6
5,91,"[12, 48, 49, 75, 81]",910,10,26,10,8,8,6,6
5,91,"[10, 15, 40, 46, 69]",910,10,22,10,8,8,6,6
5,91,"[10, 29, 47, 66, 77]",910,10,25,11,8,8,6,6
5,91,"[24, 43, 49, 71, 81]",910,10,27,9,8,8,6,6
5,91,"[16, 46, 55, 65, 75]",910,10,16,7,8,8,6,6
5,91,"[4, 20, 35, 36, 60]",910,10,18,8,8,8,6,6
5,91,"[11, 58, 62, 80, 81]",910,10,13,5,8,8,6,6
5,91,"[33, 52, 60, 62, 81]",910,10,16,7,8,8,6,6
5,91,"[6, 10, 18, 32, 79]",910,10,19,6,8,8,6,6
5,91,"[7, 16, 17, 33, 82]",910,10,19,8,8,8,6,6
5,92,"[38, 44, 48, 61, 69]",920,10,16,6,8,8,6,6
5,92,"[4, 11, 12, 26, 84]",920,10,19,6,8,8,6,6
5,92,"[21, 34, 38, 57, 66]",920,10,56,15,8,8,6,6
5,92,"[26, 28, 35, 37, 84]",920,10,32,11,8,8,6,6
5,92,"[35, 71, 79, 82, 85]",920,10,34,9,8,8,6,6
5,92,"[9, 14, 39, 79, 84]",920,10,29,10,8,8,6,6
5,92,"[7, 8, 16, 17, 65]",920,10,27,9,8,8,6,6
5,92,"[3, 6, 12, 26, 45]",920,10,25,7,8,8,6,6
5,92,"[2, 33, 43, 44, 73]",920,10,53,14,8,8,6,6
5,92,"[1, 8, 11, 29, 51]",920,10,30,10,8,8,6,6
5,92,"[37, 46, 48, 57, 75]",920,10,18,6,8,8,6,6
5,92,"[14, 41, 48, 54, 78]",920,10,21,8,8,8,6,6
5,92,"[1, 7, 41, 72, 88]",920,10,43,12,8,8,6,6
5,92,"[24, 28, 29, 51, 80]",920,10,20,7,8,8,6,6
5,92,"[12, 22, 26, 45, 78]",920,10,23,8,8,8,6,6
5,92,"[68, 74, 83, 84, 85]",920,10,22,10,8,8,6,6
5,92,"[21, 42, 59, 71, 91]",920,10,14,4,8,8,6,6
5,92,"[16, 41, 49, 69, 74]",920,10,25,8,8,8,6,6
5,92,"[2, 13, 18, 48, 53]",920,10,36,10,8,8,6,6
5,92,"[1, 63, 69, 71, 76]",920,10,50,12,8,8,6,6
5,92,"[35, 41, 52, 53, 70]",920,10,28,9,8,8,6,6
5,92,"[7, 29, 54, 69, 82]",920,10,36,13,8,8,6,6
5,92,"[11, 31, 33, 38, 73]",920,10,33,10,8,8,6,6
5,92,"[23, 25, 45, 56, 67]",920,10,20,7,8,8,6,6
5,92,"[12, 29, 57, 69, 73]",920,10,22,8,8,8,6,6
5,92,"[61, 62, 68, 74, 90]",920,10,35,9,8,8,6,6
5,92,"[46, 49, 65, 71, 85]",920,10,24,8,8,8,6,6
5,92,"[1, 13, 15, 23, 34]",920,10,36,12,8,8,6,6
5,92,"[12, 52, 54, 56, 89]",920,10,33,9,8,8,6,6
5,92,"[6, 23, 26, 37, 68]",920,10,26,11,8,8,6,6
5,92,"[18, 40, 52, 53, 89]",920,10,22,8,8,8,6,6
5,92,"[39, 41, 66, 77, 80]",920,10,18,8,8,8,6,6
5,92,"[7, 53, 75, 84, 88]",920,10,45,12,8,8,6,6
5,92,"[9, 22, 43, 83, 84]",920,10,22,7,8,8,6,6
5,92,"[16, 31, 47, 55, 88]",920,10,27,11,8,8,6,6
5,92,"[12, 21, 37, 45, 83]",920,10,32,9,8,8,6,6
5,92,"[14, 30, 59, 78, 90]",920,10,16,6,8,8,6,6
5,92,"[17, 25, 44, 59, 87]",920,10,37,9,8,8,6,6
5,92,"[1, 2, 36, 79, 80]",920,10,19,7,8,8,6,6
5,92,"[21, 49, 64, 78, 90]",920,10,16,8,8,8,6,6
5,92,"[2, 17, 29, 42, 63]",920,10,18,6,8,8,6,6
5,92,"[8, 14, 20, 21, 63]",920,10,22,8,8,8,6,6
5,92,"[23, 31, 36, 40, 69]",920,10,16,4,8,8,6,6
5,92,"[2, 10, 28, 30, 61]",920,10,17,8,8,8,6,6
5,92,"[12, 16, 27, 70, 73]",920,10,28,11,8,8,6,6
5,92,"[45, 59, 61, 72, 88]",920,10,31,13,8,8,6,6
5,92,"[38, 40, 59, 70, 83]",920,10,41,14,8,8,6,6
5,92,"[6, 14, 46, 55, 71]",920,10,28,8,8,8,6,6
5,92,"[5, 10, 50, 58, 79]",920,10,24,10,8,8,6,6
5,92,"[51, 55, 61, 83, 90]",920,10,40,13,8,8,6,6
5,93,"[19, 51, 66, 70, 77]",930,10,24,9,8,8,6,6
5,93,"[9, 26, 29, 30, 47]",930,10,26,10,8,8,6,6
5,93,"[7, 31, 36, 41, 45]",930,10,18,9,8,8,6,6
5,93,"[8, 58, 64, 73, 75]",930,10,29,11,8,8,6,6
5,93,"[15, 41, 72, 73, 83]",930,10,15,8,8,8,6,6
5,93,"[2, 40, 42, 86, 88]",930,10,19,8,8,8,6,6
5,93,"[40, 55, 64, 84, 91]",930,10,23,8,8,8,6,6
5,93,"[22, 34, 35, 86, 91]",930,10,45,13,8,8,6,6
5,93,"[3, 5, 45, 50, 79]",930,10,23,7,8,8,6,6
5,93,"[1, 6, 49, 69, 83]",930,10,38,12,8,8,6,6
5,93,"[44, 55, 57, 84, 90]",930,10,30,10,8,8,6,6
5,93,"[2, 64, 74, 89, 92]",930,10,28,7,8,8,6,6
5,93,"[1, 2, 44, 62, 85]",930,10,29,9,8,8,6,6
5,93,"[24, 46, 60, 75, 83]",930,10,38,11,8,8,6,6
5,93,"[18, 23, 36, 44, 79]",930,10,21,10,8,8,6,6
5,93,"[8, 40, 41, 49, 50]",930,10,28,10,8,8,6,6
5,93,"[12, 31, 51, 56, 85]",930,10,26,9,8,8,6,6
5,93,"[4, 7, 24, 77, 86]",930,10,26,8,8,8,6,6
5,93,"[20, 71, 72, 80, 92]",930,10,23,7,8,8,6,6
5,93,"[36, 51, 54, 62, 88]",930,10,18,6,8,8,6,6
5,93,"[21, 22, 57, 65, 72]",930,10,15,5,8,8,6,6
5,93,"[4, 8, 43, 48, 78]",930,10,41,11,8,8,6,6
5,93,"[37, 38, 54, 55, 71]",930,10,14,6,8,8,6,6
5,93,"[4, 33, 53, 69, 91]",930,10,29,11,8,8,6,6
5,93,"[36, 47, 50, 78, 87]",930,10,36,9,8,8,6,6
5,93,"[29, 31, 41, 68, 86]",930,10,53,12,8,8,6,6
