dim,ell,exps,n,k,dx,dz,wx_min,wx_max,wz_min,wz_max
4,62,"[3, 26, 30, 59]",372,6,6,6,6,6,6,6
4,62,"[4, 34, 39, 60]",372,6,9,9,6,6,6,6
4,62,"[32, 38, 40, 50]",372,12,10,10,6,6,6,6
4,62,"[4, 8, 15, 27]",372,6,8,8,6,6,6,6
4,62,"[29, 33, 34, 44]",372,6,10,10,6,6,6,6
4,62,"[5, 31, 37, 42]",372,6,6,6,6,6,6,6
4,62,"[7, 26, 30, 50]",372,6,12,12,6,6,6,6
4,62,"[2, 30, 36, 45]",372,6,8,8,6,6,6,6
4,62,"[15, 17, 46, 55]",372,6,10,10,6,6,6,6
4,62,"[8, 17, 19, 46]",372,6,9,9,6,6,6,6
4,62,"[6, 36, 44, 49]",372,6,8,8,6,6,6,6
4,62,"[11, 20, 47, 57]",372,6,8,8,6,6,6,6
4,62,"[10, 30, 31, 61]",372,6,4,4,6,6,6,6
4,62,"[18, 38, 44, 54]",372,12,5,5,6,6,6,6
4,62,"[24, 27, 35, 57]",372,6,7,7,6,6,6,6
4,62,"[3, 19, 42, 51]",372,6,12,12,6,6,6,6
4,62,"[3, 14, 30, 53]",372,6,13,13,6,6,6,6
4,62,"[1, 13, 37, 56]",372,6,9,9,6,6,6,6
4,62,"[8, 10, 40, 57]",372,6,11,11,6,6,6,6
4,62,"[19, 35, 59, 60]",372,6,11,11,6,6,6,6
4,62,"[11, 25, 29, 37]",372,6,7,7,6,6,6,6
4,62,"[3, 4, 44, 50]",372,6,11,11,6,6,6,6
4,62,"[9, 31, 36, 37]",372,6,10,10,6,6,6,6
4,62,"[13, 24, 37, 53]",372,6,8,8,6,6,6,6
4,62,"[3, 19, 54, 55]",372,6,12,12,6,6,6,6
4,63,"[6, 24, 25, 32]",378,6,9,9,6,6,6,6
4,63,"[2, 17, 28, 50]",378,6,10,10,6,6,6,6
4,63,"[11, 14, 23, 40]",378,6,7,7,6,6,6,6
4,63,"[10, 31, 44, 46]",378,6,13,13,6,6,6,6
4,63,"[22, 28, 33, 54]",378,6,14,14,6,6,6,6
4,63,"[21, 26, 38, 57]",378,6,12,12,6,6,6,6
4,63,"[15, 16, 23, 48]",378,6,7,7,6,6,6,6
4,63,"[18, 19, 39, 51]",378,6,9,9,6,6,6,6
4,63,"[5, 14, 42, 57]",378,6,9,9,6,6,6,6
4,63,"[30, 38, 43, 49]",378,6,14,14,6,6,6,6
4,63,"[17, 23, 27, 28]",378,6,10,10,6,6,6,6
4,63,"[2, 6, 7, 33]",378,6,14,14,6,6,6,6
4,63,"[11, 44, 46, 56]",378,6,17,17,6,6,6,6
4,63,"[12, 40, 42, 46]",378,6,9,9,6,6,6,6
4,63,"[4, 26, 43, 50]",378,6,9,9,6,6,6,6
4,63,"[25, 28, 29, 33]",378,6,11,11,6,6,6,6
4,63,"[21, 31, 40, 45]",378,6,12,12,6,6,6,6
4,63,"[16, 29, 44, 57]",378,6,12,12,6,6,6,6
4,63,"[8, 24, 45, 49]",378,6,12,12,6,6,6,6
4,63,"[25, 38, 44, 59]",378,6,5,5,6,6,6,6
4,63,"[27, 34, 51, 52]",378,6,13,13,6,6,6,6
4,63,"[9, 13, 25, 49]",378,6,10,10,6,6,6,6
4,63,"[38, 40, 47, 55]",378,6,8,8,6,6,6,6
4,63,"[15, 23, 49, 60]",378,6,12,12,6,6,6,6
4,63,"[12, 18, 26, 33]",378,6,10,10,6,6,6,6
4,63,"[2, 20, 29, 54]",378,6,9,9,6,6,6,6
4,63,"[30, 37, 42, 47]",378,6,6,6,6,6,6,6
4,63,"[5, 24, 41, 49]",378,6,11,11,6,6,6,6
4,63,"[24, 33, 57, 60]",378,18,7,7,6,6,6,6
4,63,"[7, 18, 41, 46]",378,6,13,13,6,6,6,6
4,63,"[15, 20, 24, 61]",378,6,10,10,6,6,6,6
4,63,"[5, 6, 14, 38]",378,6,11,11,6,6,6,6
4,63,"[21, 29, 44, 55]",378,6,6,6,6,6,6,6
4,63,"[18, 22, 46, 59]",378,6,11,11,6,6,6,6
4,63,"[1, 18, 28, 38]",378,6,12,12,6,6,6,6
4,63,"[3, 9, 49, 62]",378,6,13,13,6,6,6,6
4,63,"[18, 28, 43, 55]",378,6,10,10,6,6,6,6
4,63,"[16, 27, 45, 61]",378,6,7,7,6,6,6,6
4,63,"[22, 23, 29, 35]",378,6,10,10,6,6,6,6
4,63,"[8, 24, 28, 46]",378,6,14,14,6,6,6,6
4,63,"[1, 20, 29, 37]",378,6,14,14,6,6,6,6
4,63,"[10, 29, 46, 60]",378,6,10,10,6,6,6,6
4,63,"[7, 20, 44, 61]",378,6,15,15,6,6,6,6
4,63,"[27, 32, 36, 48]",378,6,7,7,6,6,6,6
4,63,"[3, 24, 38, 49]",378,6,9,9,6,6,6,6
4,63,"[14, 29, 41, 42]",378,6,9,9,6,6,6,6
4,63,"[12, 14, 24, 58]",378,6,11,11,6,6,6,6
4,63,"[9, 47, 48, 55]",378,6,9,9,6,6,6,6
4,63,"[1, 11, 52, 55]",378,6,7,7,6,6,6,6
4,63,"[25, 39, 56, 59]",378,6,13,13,6,6,6,6
4,64,"[7, 35, 49, 58]",384,6,10,10,6,6,6,6
4,64,"[4, 7, 18, 58]",384,6,14,14,6,6,6,6
4,64,"[1, 8, 17, 41]",384,6,13,13,6,6,6,6
4,64,"[46, 47, 55, 60]",384,6,10,10,6,6,6,6
4,64,"[17, 39, 41, 49]",384,6,12,12,6,6,6,6
4,64,"[12, 39, 61, 62]",384,6,13,13,6,6,6,6
4,64,"[5, 8, 53, 54]",384,6,10,10,6,6,6,6
4,64,"[19, 25, 34, 51]",384,6,10,10,6,6,6,6
4,64,"[6, 10, 43, 51]",384,6,17,17,6,6,6,6
4,64,"[16, 25, 37, 41]",384,6,8,8,6,6,6,6
4,64,"[1, 12, 14, 59]",384,6,14,14,6,6,6,6
4,64,"[1, 22, 24, 29]",384,6,13,13,6,6,6,6
4,64,"[11, 35, 39, 51]",384,6,13,13,6,6,6,6
4,64,"[14, 21, 36, 37]",384,6,9,9,6,6,6,6
4,64,"[19, 25, 26, 41]",384,6,12,12,6,6,6,6
4,64,"[11, 12, 42, 46]",384,6,11,11,6,6,6,6
4,64,"[4, 16, 40, 42]",384,12,8,8,6,6,6,6
4,64,"[12, 15, 45, 56]",384,6,11,11,6,6,6,6
4,64,"[3, 31, 47, 55]",384,6,13,13,6,6,6,6
4,64,"[24, 27, 28, 39]",384,6,11,11,6,6,6,6
4,64,"[1, 5, 11, 55]",384,6,11,11,6,6,6,6
4,64,"[4, 33, 47, 58]",384,6,11,11,6,6,6,6
4,64,"[9, 36, 54, 60]",384,6,11,11,6,6,6,6
4,64,"[1, 39, 46, 57]",384,6,8,8,6,6,6,6
4,64,"[14, 24, 52, 61]",384,6,9,9,6,6,6,6
4,64,"[8, 10, 19, 61]",384,6,14,14,6,6,6,6
4,64,"[3, 29, 41, 49]",384,6,10,10,6,6,6,6
4,64,"[10, 15, 58, 60]",384,6,10,10,6,6,6,6
4,64,"[4, 34, 35, 60]",384,6,5,5,6,6,6,6
4,64,"[32, 49, 53, 58]",384,6,6,6,6,6,6,6
4,64,"[12, 16, 59, 63]",384,6,12,12,6,6,6,6
4,64,"[6, 21, 27, 34]",384,6,11,11,6,6,6,6
4,64,"[9, 30, 50, 52]",384,6,14,14,6,6,6,6
4,64,"[9, 46, 51, 62]",384,6,10,10,6,6,6,6
4,64,"[22, 28, 32, 48]",384,12,4,4,6,6,6,6
4,64,"[48, 54, 57, 60]",384,6,12,12,6,6,6,6
4,64,"[36, 39, 56, 61]",384,6,7,7,6,6,6,6
4,64,"[3, 53, 60, 61]",384,6,7,7,6,6,6,6
4,64,"[6, 50, 57, 58]",384,6,6,6,6,6,6,6
4,64,"[13, 18, 19, 56]",384,6,12,12,6,6,6,6
4,64,"[14, 15, 37, 48]",384,6,12,12,6,6,6,6
4,64,"[3, 15, 46, 63]",384,6,11,11,6,6,6,6
4,64,"[14, 46, 49, 55]",384,6,10,10,6,6,6,6
4,64,"[3, 8, 31, 60]",384,6,13,13,6,6,6,6
4,64,"[5, 27, 34, 37]",384,6,6,6,6,6,6,6
4,64,"[15, 34, 36, 51]",384,6,7,7,6,6,6,6
4,64,"[7, 12, 29, 49]",384,6,13,13,6,6,6,6
4,64,"[3, 6, 26, 39]",384,6,10,10,6,6,6,6
4,64,"[3, 4, 36, 37]",384,6,12,12,6,6,6,6
4,64,"[20, 21, 24, 51]",384,6,12,12,6,6,6,6
4,65,"[16, 17, 19, 64]",390,6,8,8,6,6,6,6
4,65,"[37, 41, 45, 62]",390,6,11,11,6,6,6,6
4,65,"[5, 19, 26, 44]",390,6,10,10,6,6,6,6
4,65,"[14, 18, 44, 62]",390,6,11,11,6,6,6,6
4,65,"[24, 33, 55, 62]",390,6,14,14,6,6,6,6
4,65,"[12, 16, 18, 24]",390,6,9,9,6,6,6,6
4,65,"[3, 43, 47, 64]",390,6,10,10,6,6,6,6
4,65,"[32, 38, 57, 64]",390,6,11,11,6,6,6,6
4,65,"[3, 4, 6, 27]",390,6,12,12,6,6,6,6
4,65,"[7, 19, 22, 31]",390,6,10,10,6,6,6,6
4,65,"[3, 22, 24, 42]",390,6,11,11,6,6,6,6
4,65,"[1, 14, 37, 54]",390,6,12,12,6,6,6,6
4,65,"[14, 31, 35, 37]",390,6,11,11,6,6,6,6
4,65,"[1, 15, 43, 47]",390,6,14,14,6,6,6,6
4,65,"[2, 16, 34, 45]",390,6,10,10,6,6,6,6
4,65,"[11, 38, 41, 55]",390,6,10,10,6,6,6,6
4,65,"[3, 40, 48, 62]",390,6,8,8,6,6,6,6
4,65,"[9, 17, 18, 41]",390,6,9,9,6,6,6,6
4,65,"[27, 30, 44, 62]",390,6,9,9,6,6,6,6
4,65,"[7, 37, 42, 43]",390,6,11,11,6,6,6,6
4,65,"[11, 30, 49, 58]",390,6,13,13,6,6,6,6
4,65,"[19, 49, 57, 64]",390,6,10,10,6,6,6,6
4,65,"[7, 12, 21, 43]",390,6,11,11,6,6,6,6
4,65,"[3, 29, 35, 60]",390,6,10,10,6,6,6,6
4,65,"[28, 59, 62, 63]",390,6,9,9,6,6,6,6
4,65,"[18, 27, 34, 62]",390,6,12,12,6,6,6,6
4,65,"[3, 10, 42, 59]",390,6,10,10,6,6,6,6
4,65,"[4, 38, 52, 63]",390,6,10,10,6,6,6,6
4,65,"[5, 32, 51, 52]",390,6,10,10,6,6,6,6
4,65,"[1, 4, 5, 24]",390,6,10,10,6,6,6,6
4,65,"[11, 34, 39, 63]",390,6,10,10,6,6,6,6
4,65,"[2, 23, 46, 50]",390,6,8,8,6,6,6,6
4,65,"[20, 23, 42, 48]",390,6,7,7,6,6,6,6
4,65,"[4, 8, 16, 41]",390,6,6,6,6,6,6,6
4,65,"[19, 43, 48, 53]",390,6,11,11,6,6,6,6
4,65,"[16, 17, 43, 52]",390,6,10,10,6,6,6,6
4,65,"[1, 2, 25, 53]",390,6,10,10,6,6,6,6
4,65,"[8, 15, 39, 59]",390,6,15,15,6,6,6,6
4,65,"[36, 40, 47, 63]",390,6,8,8,6,6,6,6
4,65,"[11, 33, 47, 56]",390,6,9,9,6,6,6,6
4,65,"[8, 11, 17, 64]",390,6,13,13,6,6,6,6
4,65,"[10, 31, 32, 55]",390,6,8,8,6,6,6,6
4,65,"[19, 25, 48, 52]",390,6,13,13,6,6,6,6
4,65,"[36, 41, 48, 50]",390,6,9,9,6,6,6,6
4,65,"[12, 14, 21, 46]",390,6,11,11,6,6,6,6
4,65,"[11, 15, 19, 58]",390,6,10,10,6,6,6,6
4,65,"[31, 33, 34, 51]",390,6,7,7,6,6,6,6
4,65,"[5, 34, 53, 57]",390,6,14,14,6,6,6,6
4,65,"[3, 5, 13, 48]",390,6,15,15,6,6,6,6
4,65,"[11, 36, 53, 58]",390,6,9,9,6,6,6,6
4,66,"[9, 13, 52, 53]",396,6,6,6,6,6,6,6
4,66,"[15, 17, 38, 65]",396,6,12,12,6,6,6,6
4,66,"[6, 8, 38, 52]",396,12,7,7,6,6,6,6
4,66,"[3, 39, 46, 62]",396,6,11,11,6,6,6,6
4,66,"[10, 25, 28, 55]",396,6,12,12,6,6,6,6
4,66,"[18, 36, 48, 61]",396,6,4,4,6,6,6,6
4,66,"[9, 22, 35, 37]",396,6,6,6,6,6,6,6
4,66,"[2, 24, 34, 50]",396,12,7,7,6,6,6,6
4,66,"[6, 27, 54, 60]",396,18,4,4,6,6,6,6
4,66,"[42, 48, 49, 50]",396,6,10,10,6,6,6,6
4,66,"[3, 22, 53, 62]",396,6,9,9,6,6,6,6
4,66,"[11, 16, 23, 55]",396,6,6,6,6,6,6,6
4,66,"[36, 53, 63, 65]",396,6,14,14,6,6,6,6
4,66,"[1, 2, 39, 64]",396,6,5,5,6,6,6,6
4,66,"[7, 32, 49, 62]",396,6,11,11,6,6,6,6
4,66,"[2, 6, 19, 46]",396,6,14,14,6,6,6,6
4,66,"[14, 26, 56, 61]",396,6,9,9,6,6,6,6
4,66,"[11, 23, 37, 60]",396,6,9,9,6,6,6,6
4,66,"[10, 35, 47, 54]",396,6,11,11,6,6,6,6
4,66,"[7, 29, 30, 65]",396,6,7,7,6,6,6,6
4,66,"[2, 27, 46, 60]",396,6,14,14,6,6,6,6
4,66,"[19, 21, 25, 62]",396,6,12,12,6,6,6,6
4,66,"[2, 35, 37, 60]",396,6,7,7,6,6,6,6
4,66,"[2, 11, 26, 64]",396,6,8,8,6,6,6,6
4,66,"[12, 22, 30, 53]",396,6,11,11,6,6,6,6
4,66,"[11, 12, 44, 64]",396,6,6,6,6,6,6,6
4,66,"[13, 19, 62, 63]",396,6,13,13,6,6,6,6
4,66,"[6, 12, 20, 55]",396,6,10,10,6,6,6,6
4,66,"[20, 32, 35, 57]",396,6,14,14,6,6,6,6
4,66,"[40, 43, 49, 64]",396,6,10,10,6,6,6,6
4,66,"[36, 49, 56, 61]",396,6,9,9,6,6,6,6
4,66,"[9, 10, 21, 59]",396,6,12,12,6,6,6,6
4,66,"[4, 16, 49, 56]",396,6,13,13,6,6,6,6
4,66,"[17, 33, 42, 50]",396,6,4,4,6,6,6,6
4,66,"[28, 32, 33, 34]",396,6,4,4,6,6,6,6
4,66,"[3, 12, 15, 65]",396,6,10,10,6,6,6,6
4,66,"[39, 42, 44, 53]",396,6,12,12,6,6,6,6
4,66,"[11, 14, 46, 50]",396,6,13,13,6,6,6,6
4,66,"[7, 13, 34, 41]",396,6,10,10,6,6,6,6
4,66,"[29, 32, 33, 47]",396,6,8,8,6,6,6,6
4,66,"[12, 17, 19, 29]",396,6,11,11,6,6,6,6
4,66,"[9, 17, 27, 43]",396,6,13,13,6,6,6,6
4,66,"[11, 21, 50, 61]",396,6,7,7,6,6,6,6
4,66,"[12, 13, 32, 38]",396,6,15,15,6,6,6,6
4,66,"[6, 19, 38, 52]",396,6,8,8,6,6,6,6
4,66,"[1, 13, 34, 38]",396,6,14,14,6,6,6,6
4,66,"[15, 24, 42, 51]",396,18,4,4,6,6,6,6
4,66,"[19, 35, 40, 48]",396,6,15,15,6,6,6,6
4,66,"[19, 21, 24, 45]",396,6,4,4,6,6,6,6
4,66,"[8, 19, 37, 62]",396,6,8,8,6,6,6,6
4,67,"[19, 26, 51, 63]",402,6,13,13,6,6,6,6
4,67,"[6, 15, 48, 63]",402,6,11,11,6,6,6,6
4,67,"[19, 30, 48, 56]",402,6,5,5,6,6,6,6
4,67,"[3, 20, 27, 59]",402,6,13,13,6,6,6,6
4,67,"[10, 38, 41, 42]",402,6,14,14,6,6,6,6
4,67,"[7, 9, 45, 57]",402,6,16,16,6,6,6,6
4,67,"[7, 22, 32, 49]",402,6,13,13,6,6,6,6
4,67,"[1, 27, 33, 65]",402,6,7,7,6,6,6,6
4,67,"[4, 24, 45, 55]",402,6,10,10,6,6,6,6
4,67,"[21, 55, 65, 66]",402,6,12,12,6,6,6,6
4,67,"[2, 12, 41, 44]",402,6,15,15,6,6,6,6
4,67,"[13, 23, 29, 35]",402,6,11,11,6,6,6,6
4,67,"[7, 17, 38, 48]",402,6,9,9,6,6,6,6
4,67,"[14, 17, 26, 41]",402,6,9,9,6,6,6,6
4,67,"[17, 24, 49, 61]",402,6,8,8,6,6,6,6
4,67,"[11, 18, 23, 56]",402,6,6,6,6,6,6,6
4,67,"[20, 36, 46, 50]",402,6,14,14,6,6,6,6
4,67,"[2, 13, 27, 43]",402,6,10,10,6,6,6,6
4,67,"[34, 54, 55, 59]",402,6,10,10,6,6,6,6
4,67,"[3, 18, 29, 30]",402,6,16,16,6,6,6,6
4,67,"[33, 47, 54, 58]",402,6,10,10,6,6,6,6
4,67,"[26, 37, 56, 62]",402,6,8,8,6,6,6,6
4,67,"[31, 33, 50, 57]",402,6,12,12,6,6,6,6
4,67,"[10, 18, 19, 53]",402,6,12,12,6,6,6,6
4,67,"[9, 41, 50, 64]",402,6,11,11,6,6,6,6
4,67,"[37, 47, 50, 52]",402,6,8,8,6,6,6,6
4,67,"[14, 41, 45, 48]",402,6,11,11,6,6,6,6
4,67,"[5, 29, 32, 51]",402,6,9,9,6,6,6,6
4,67,"[2, 14, 32, 66]",402,6,9,9,6,6,6,6
4,67,"[16, 43, 44, 65]",402,6,13,13,6,6,6,6
4,67,"[10, 33, 39, 44]",402,6,10,10,6,6,6,6
4,67,"[1, 31, 51, 57]",402,6,12,12,6,6,6,6
4,67,"[35, 36, 45, 52]",402,6,14,14,6,6,6,6
4,67,"[15, 53, 54, 62]",402,6,13,13,6,6,6,6
4,67,"[4, 16, 29, 43]",402,6,11,11,6,6,6,6
4,67,"[6, 15, 16, 22]",402,6,11,11,6,6,6,6
4,67,"[36, 38, 55, 65]",402,6,11,11,6,6,6,6
4,67,"[23, 33, 49, 64]",402,6,13,13,6,6,6,6
4,67,"[5, 9, 10, 28]",402,6,11,11,6,6,6,6
4,67,"[6, 19, 35, 65]",402,6,13,13,6,6,6,6
4,67,"[1, 37, 45, 57]",402,6,14,14,6,6,6,6
4,67,"[28, 32, 48, 49]",402,6,14,14,6,6,6,6
4,67,"[8, 21, 35, 61]",402,6,13,13,6,6,6,6
4,67,"[18, 44, 48, 52]",402,6,12,12,6,6,6,6
4,67,"[5, 33, 60, 63]",402,6,14,14,6,6,6,6
4,67,"[3, 24, 35, 64]",402,6,5,5,6,6,6,6
4,67,"[23, 39, 53, 61]",402,6,12,12,6,6,6,6
4,67,"[2, 18, 52, 60]",402,6,16,16,6,6,6,6
4,67,"[20, 27, 28, 39]",402,6,6,6,6,6,6,6
4,67,"[7, 26, 30, 50]",402,6,11,11,6,6,6,6
4,68,"[15, 29, 49, 56]",408,6,13,13,6,6,6,6
4,68,"[3, 8, 18, 43]",408,6,11,11,6,6,6,6
4,68,"[16, 23, 45, 63]",408,6,9,9,6,6,6,6
4,68,"[11, 15, 29, 43]",408,6,10,10,6,6,6,6
4,68,"[8, 16, 18, 54]",408,12,10,10,6,6,6,6
4,68,"[3, 11, 14, 37]",408,6,9,9,6,6,6,6
4,68,"[6, 12, 53, 64]",408,6,11,11,6,6,6,6
4,68,"[7, 31, 32, 66]",408,6,12,12,6,6,6,6
4,68,"[8, 12, 43, 64]",408,6,6,6,6,6,6,6
4,68,"[6, 8, 45, 59]",408,6,13,13,6,6,6,6
4,68,"[10, 28, 30, 31]",408,6,8,8,6,6,6,6
4,68,"[21, 24, 43, 50]",408,6,11,11,6,6,6,6
4,68,"[11, 42, 44, 66]",408,6,10,10,6,6,6,6
4,68,"[4, 6, 45, 51]",408,6,8,8,6,6,6,6
4,68,"[4, 7, 11, 12]",408,6,9,9,6,6,6,6
4,68,"[4, 46, 49, 52]",408,6,15,15,6,6,6,6
4,68,"[12, 20, 33, 55]",408,6,11,11,6,6,6,6
4,68,"[24, 28, 44, 47]",408,6,6,6,6,6,6,6
4,68,"[12, 22, 29, 43]",408,6,12,12,6,6,6,6
4,68,"[3, 44, 46, 56]",408,6,8,8,6,6,6,6
4,68,"[3, 14, 18, 54]",408,6,7,7,6,6,6,6
4,68,"[5, 12, 26, 31]",408,6,10,10,6,6,6,6
4,68,"[19, 35, 37, 38]",408,6,12,12,6,6,6,6
4,68,"[3, 24, 31, 44]",408,6,8,8,6,6,6,6
4,68,"[32, 48, 49, 62]",408,6,13,13,6,6,6,6
4,68,"[2, 9, 55, 58]",408,6,14,14,6,6,6,6
4,68,"[2, 22, 41, 63]",408,6,9,9,6,6,6,6
4,68,"[10, 44, 47, 49]",408,6,14,14,6,6,6,6
4,68,"[3, 21, 31, 41]",408,6,12,12,6,6,6,6
4,68,"[4, 5, 21, 49]",408,6,14,14,6,6,6,6
4,68,"[46, 49, 50, 52]",408,6,14,14,6,6,6,6
4,68,"[17, 36, 38, 49]",408,6,7,7,6,6,6,6
4,68,"[17, 33, 39, 46]",408,6,8,8,6,6,6,6
4,68,"[9, 35, 54, 58]",408,6,13,13,6,6,6,6
4,68,"[7, 20, 39, 61]",408,6,8,8,6,6,6,6
4,68,"[22, 33, 42, 47]",408,6,13,13,6,6,6,6
4,68,"[9, 24, 28, 43]",408,6,12,12,6,6,6,6
4,68,"[13, 14, 26, 60]",408,6,10,10,6,6,6,6
4,68,"[6, 9, 55, 64]",408,6,12,12,6,6,6,6
4,68,"[35, 50, 61, 67]",408,6,12,12,6,6,6,6
4,68,"[2, 7, 9, 24]",408,6,12,12,6,6,6,6
4,68,"[4, 29, 55, 65]",408,6,9,9,6,6,6,6
4,68,"[19, 48, 52, 56]",408,6,9,9,6,6,6,6
4,68,"[6, 34, 57, 66]",408,6,8,8,6,6,6,6
4,68,"[4, 16, 24, 55]",408,6,9,9,6,6,6,6
4,68,"[1, 13, 27, 48]",408,6,9,9,6,6,6,6
4,68,"[11, 54, 57, 61]",408,6,6,6,6,6,6,6
4,68,"[11, 38, 43, 49]",408,6,6,6,6,6,6,6
4,68,"[25, 44, 49, 56]",408,6,8,8,6,6,6,6
4,68,"[7, 37, 40, 60]",408,6,15,15,6,6,6,6
4,69,"[9, 33, 47, 68]",414,6,15,15,6,6,6,6
4,69,"[24, 37, 46, 64]",414,6,9,9,6,6,6,6
4,69,"[16, 34, 39, 47]",414,6,15,15,6,6,6,6
4,69,"[1, 8, 38, 56]",414,6,15,15,6,6,6,6
4,69,"[24, 45, 46, 58]",414,6,6,6,6,6,6,6
4,69,"[18, 20, 37, 43]",414,6,13,13,6,6,6,6
4,69,"[13, 41, 47, 52]",414,6,11,11,6,6,6,6
4,69,"[46, 48, 55, 64]",414,6,9,9,6,6,6,6
4,69,"[14, 46, 67, 68]",414,6,9,9,6,6,6,6
