ell,exps,n,k,dx,dz,wx_min,wx_median,wx_max,wz_min,wz_median,wz_max
31,"[3, 16, 21, 27]",186,6,11,11,6,6.0,6,6,6.0,6
31,"[1, 5, 7, 28]",186,6,9,9,6,6.0,6,6,6.0,6
31,"[14, 16, 24, 26]",186,6,9,9,6,6.0,6,6,6.0,6
31,"[1, 9, 16, 17]",186,6,6,6,6,6.0,6,6,6.0,6
31,"[1, 13, 15, 24]",186,6,8,8,6,6.0,6,6,6.0,6
