dim,ell,exps,n,k,dx,dz,wx_min,wx_max,wz_min,wz_max
4,35,"[2, 5, 7, 10]",210,6,7,7,6,6,6,6
4,35,"[12, 16, 20, 31]",210,6,7,7,6,6,6,6
4,35,"[6, 8, 13, 18]",210,6,11,11,6,6,6,6
4,35,"[3, 8, 14, 30]",210,6,9,9,6,6,6,6
4,35,"[2, 18, 20, 25]",210,6,7,7,6,6,6,6
4,35,"[10, 12, 20, 25]",210,6,4,4,6,6,6,6
4,35,"[2, 9, 14, 33]",210,6,7,7,6,6,6,6
4,35,"[18, 26, 29, 31]",210,6,9,9,6,6,6,6
4,35,"[6, 19, 21, 31]",210,6,10,10,6,6,6,6
4,35,"[2, 21, 28, 33]",210,6,5,5,6,6,6,6
4,35,"[13, 18, 19, 30]",210,6,9,9,6,6,6,6
4,35,"[4, 11, 19, 28]",210,6,9,9,6,6,6,6
4,35,"[2, 15, 18, 24]",210,6,9,9,6,6,6,6
4,35,"[16, 20, 21, 29]",210,6,9,9,6,6,6,6
4,35,"[3, 13, 14, 26]",210,6,10,10,6,6,6,6
4,35,"[6, 18, 20, 26]",210,6,7,7,6,6,6,6
4,35,"[6, 26, 27, 30]",210,6,11,11,6,6,6,6
4,35,"[17, 21, 22, 29]",210,6,10,10,6,6,6,6
4,35,"[5, 9, 32, 33]",210,6,9,9,6,6,6,6
